year,month,region,city1,city2,sales_amounts,sales_volume,prices
2017,9,경남,거창,거창,57,61,933
2017,9,경남,밀양,밀양,64,62,1034
2017,9,경남,의령,의령군,64,62,1044
2017,9,경남,창녕,밀양,746,695,1074
2017,9,경남,창원의창,북창원,96,88,1100
2017,9,경남,함양,산청,1000,907,1103
2017,9,경남,합천,합천,108,99,1096
2017,9,경북,경산,대구,6,6,1060
2017,9,경북,고령,합천,39,37,1069
2017,9,경북,구미,구미,0,0,600
2017,9,경북,군위,의성,28,27,1030
2017,9,경북,김천,추풍령,456,418,1092
2017,9,경북,문경,문경,21,17,1257
2017,9,경북,안동,안동,1,1,737
2017,9,경북,영주,영주,138,123,1128
2017,9,경북,영천,영천,532,473,1124
2017,9,경북,의성,의성,91,82,1108
2017,9,광주,광주서구,광주,183,168,1089
2017,9,대구,달성,대구,146,134,1087
2017,9,부산,연제,부산,4,3,1132
2017,9,전남,고흥,고흥,33,40,834
2017,9,전남,나주,광주,171,166,1029
2017,9,전남,무안,목포,5507,5022,1097
2017,9,전남,신안,목포,850,799,1064
2017,9,전남,영암,강진군,142,133,1073
2017,9,전남,장흥,장흥,49,64,762
2017,9,전남,함평,영광,3234,2904,1114
2017,9,전남,해남,해남,411,417,986
2017,9,전북,고창,고창,117,115,1010
2017,9,전북,부안,부안,363,341,1065
2017,9,전북,완주,전주,76,68,1115
2017,9,충남,논산,부여,214,191,1124
2017,9,충남,서산,서산,43,46,944
2017,10,경남,거창,거창,17,16,1047
2017,10,경남,밀양,밀양,19,19,1047
2017,10,경남,의령,의령군,12,10,1200
2017,10,경남,창녕,밀양,607,569,1067
2017,10,경남,창원의창,북창원,12,10,1130
2017,10,경남,함양,산청,520,467,1115
2017,10,경남,합천,합천,343,305,1125
2017,10,경북,경산,대구,3,4,843
2017,10,경북,고령,합천,31,28,1110
2017,10,경북,구미,구미,9,9,1020
2017,10,경북,김천,추풍령,439,398,1102
2017,10,경북,문경,문경,13,11,1269
2017,10,경북,안동,안동,13,14,955
2017,10,경북,영주,영주,137,120,1141
2017,10,경북,영천,영천,366,340,1076
2017,10,광주,광주서구,광주,286,273,1047
2017,10,대구,달성,대구,213,192,1112
2017,10,부산,연제,부산,16,15,1065
2017,10,전남,나주,광주,117,111,1052
2017,10,전남,무안,목포,4288,3987,1075
2017,10,전남,신안,목포,1162,1096,1060
2017,10,전남,영암,강진군,132,115,1144
2017,10,전남,장흥,장흥,39,52,756
2017,10,전남,함평,영광,1634,1462,1117
2017,10,전남,해남,해남,137,144,949
2017,10,전북,고창,고창,15,15,949
2017,10,전북,부안,부안,263,250,1052
2017,10,전북,완주,전주,49,41,1191
2017,10,충남,논산,부여,326,284,1147
2017,10,충남,서산,서산,48,44,1075
2017,11,경남,거창,거창,45,48,953
2017,11,경남,밀양,밀양,38,36,1057
2017,11,경남,의령,의령군,18,16,1141
2017,11,경남,창녕,밀양,654,643,1017
2017,11,경남,함양,산청,565,528,1070
2017,11,경남,합천,합천,499,464,1075
2017,11,경북,경산,대구,29,30,971
2017,11,경북,고령,합천,58,57,1024
2017,11,경북,구미,구미,7,5,1246
2017,11,경북,김천,추풍령,255,249,1027
2017,11,경북,문경,문경,38,32,1220
2017,11,경북,안동,안동,16,16,1032
2017,11,경북,영주,영주,88,78,1128
2017,11,경북,영천,영천,513,474,1082
2017,11,경북,의성,의성,65,65,993
2017,11,광주,광주서구,광주,673,610,1104
2017,11,대구,달성,대구,267,244,1092
2017,11,대구,대구중구,대구,71,65,1092
2017,11,부산,연제,부산,4,4,1089
2017,11,전남,나주,광주,20,28,724
2017,11,전남,무안,목포,5015,4585,1094
2017,11,전남,신안,목포,1251,1114,1123
2017,11,전남,영암,강진군,66,42,1573
2017,11,전남,장흥,장흥,32,42,750
2017,11,전남,함평,영광,2612,2317,1127
2017,11,전남,해남,해남,48,45,1062
2017,11,전북,고창,고창,198,226,876
2017,11,전북,부안,부안,292,265,1101
2017,11,전북,완주,전주,19,16,1126
2017,11,충남,논산,부여,408,351,1164
2017,11,충남,서산,서산,30,34,888
2017,12,경남,거창,거창,13,16,851
2017,12,경남,밀양,밀양,22,27,801
2017,12,경남,의령,의령군,2,3,740
2017,12,경남,창녕,밀양,939,952,986
2017,12,경남,창원의창,북창원,13,14,952
2017,12,경남,함양,산청,611,624,980
2017,12,경남,합천,합천,435,450,968
2017,12,경북,고령,합천,30,33,916
2017,12,경북,구미,구미,80,75,1077
2017,12,경북,군위,의성,112,121,925
2017,12,경북,김천,추풍령,266,257,1032
2017,12,경북,문경,문경,32,26,1230
2017,12,경북,안동,안동,46,52,883
2017,12,경북,영주,영주,34,25,1323
2017,12,경북,영천,영천,320,304,1051
2017,12,경북,의성,의성,101,106,958
2017,12,광주,광주서구,광주,401,393,1020
2017,12,대구,달성,대구,322,305,1054
2017,12,대구,대구중구,대구,82,88,930
2017,12,전남,나주,광주,219,221,992
2017,12,전남,무안,목포,4168,4282,973
2017,12,전남,신안,목포,428,441,971
2017,12,전남,영암,강진군,79,60,1319
2017,12,전남,장흥,장흥,17,22,747
2017,12,전남,함평,영광,2206,2166,1019
2017,12,전남,해남,해남,79,93,849
2017,12,전북,고창,고창,131,132,993
2017,12,전북,부안,부안,419,422,993
2017,12,전북,완주,전주,41,37,1101
2017,12,전북,익산,군산,7,5,1341
2017,12,충남,논산,부여,893,764,1168
2017,12,충남,서산,서산,69,83,835
2018,1,경기,구리,서울,256,328,781
2018,1,경남,거창,거창,82,99,824
2018,1,경남,밀양,밀양,29,34,852
2018,1,경남,의령,의령군,98,121,810
2018,1,경남,창녕,밀양,1039,1153,901
2018,1,경남,창원의창,북창원,53,61,872
2018,1,경남,함양,산청,709,776,914
2018,1,경남,합천,합천,404,440,919
2018,1,경북,경산,대구,44,52,841
2018,1,경북,고령,합천,90,105,856
2018,1,경북,구미,구미,118,120,981
2018,1,경북,군위,의성,205,207,987
2018,1,경북,김천,추풍령,380,373,1020
2018,1,경북,문경,문경,443,369,1201
2018,1,경북,안동,안동,100,113,882
2018,1,경북,영주,영주,284,257,1104
2018,1,경북,영천,영천,556,572,972
2018,1,경북,의성,의성,373,439,849
2018,1,광주,광주서구,광주,758,787,964
2018,1,대구,달성,대구,335,369,909
2018,1,대구,대구중구,대구,57,63,897
2018,1,부산,연제,부산,14,15,950
2018,1,전남,고흥,고흥,13,16,800
2018,1,전남,나주,광주,94,106,884
2018,1,전남,무안,목포,2900,3018,961
2018,1,전남,신안,목포,1353,1459,927
2018,1,전남,영암,강진군,66,42,1568
2018,1,전남,장흥,장흥,9,13,702
2018,1,전남,함평,영광,1849,1882,983
2018,1,전남,해남,해남,60,64,933
2018,1,전북,고창,고창,186,183,1019
2018,1,전북,부안,부안,368,396,929
2018,1,전북,완주,전주,123,117,1053
2018,1,전북,익산,군산,31,29,1044
2018,1,제주,제주,제주,18,18,991
2018,1,충남,논산,부여,313,288,1089
2018,1,충남,서산,서산,42,47,897
2018,2,경기,구리,서울,1036,1168,887
2018,2,경남,거창,거창,228,309,737
2018,2,경남,밀양,밀양,39,46,842
2018,2,경남,의령,의령군,99,122,807
2018,2,경남,창녕,밀양,1148,1380,832
2018,2,경남,창원의창,북창원,90,120,749
2018,2,경남,함양,산청,800,891,898
2018,2,경남,합천,합천,423,476,889
2018,2,경북,경산,대구,88,103,854
2018,2,경북,고령,합천,137,175,782
2018,2,경북,구미,구미,88,97,900
2018,2,경북,군위,의성,286,306,933
2018,2,경북,김천,추풍령,428,457,938
2018,2,경북,문경,문경,563,499,1129
2018,2,경북,안동,안동,143,178,807
2018,2,경북,영주,영주,472,460,1024
2018,2,경북,영천,영천,976,1113,877
2018,2,경북,의성,의성,417,509,819
2018,2,광주,광주서구,광주,516,557,928
2018,2,대구,달성,대구,274,331,829
2018,2,대구,대구중구,대구,79,89,885
2018,2,부산,연제,부산,50,72,692
2018,2,전남,고흥,고흥,24,33,728
2018,2,전남,나주,광주,75,105,716
2018,2,전남,무안,목포,3333,3799,877
2018,2,전남,신안,목포,1811,2067,876
2018,2,전남,영암,강진군,68,52,1304
2018,2,전남,장흥,장흥,27,44,619
2018,2,전남,함평,영광,1560,1627,958
2018,2,전남,해남,해남,61,84,726
2018,2,전북,고창,고창,53,56,956
2018,2,전북,부안,부안,293,298,985
2018,2,전북,완주,전주,148,143,1039
2018,2,전북,익산,군산,64,68,939
2018,2,제주,서귀포,서귀포,12,17,736
2018,2,충남,논산,부여,645,689,937
2018,2,충남,서산,서산,22,24,936
2018,3,경기,구리,서울,430,801,537
2018,3,경남,거창,거창,139,304,457
2018,3,경남,밀양,밀양,7,11,620
2018,3,경남,의령,의령군,39,85,456
2018,3,경남,창녕,밀양,870,1602,543
2018,3,경남,창원의창,북창원,118,239,493
2018,3,경남,함양,산청,915,1660,551
2018,3,경남,합천,합천,568,1134,501
2018,3,경북,경산,대구,30,51,580
2018,3,경북,고령,합천,61,111,553
2018,3,경북,구미,구미,14,43,334
2018,3,경북,군위,의성,156,305,509
2018,3,경북,김천,추풍령,505,767,658
2018,3,경북,문경,문경,405,368,1102
2018,3,경북,안동,안동,127,264,480
2018,3,경북,영주,영주,485,599,809
2018,3,경북,영천,영천,639,1167,547
2018,3,경북,의성,의성,443,821,540
2018,3,광주,광주서구,광주,157,243,646
2018,3,대구,달성,대구,181,319,568
2018,3,대구,대구중구,대구,119,192,619
2018,3,부산,연제,부산,54,95,565
2018,3,전남,고흥,고흥,68,171,395
2018,3,전남,나주,광주,296,474,624
2018,3,전남,무안,목포,2968,5283,562
2018,3,전남,신안,목포,1361,2502,544
2018,3,전남,여수,여수,32,75,426
2018,3,전남,영암,강진군,183,246,746
2018,3,전남,장흥,장흥,18,38,487
2018,3,전남,함평,영광,2017,2876,701
2018,3,전남,해남,해남,60,152,396
2018,3,전북,고창,고창,98,186,528
2018,3,전북,부안,부안,317,484,655
2018,3,전북,완주,전주,113,219,518
2018,3,전북,익산,군산,72,116,621
2018,3,제주,서귀포,서귀포,31,46,686
2018,3,제주,제주,제주,131,174,757
2018,3,충남,논산,부여,463,868,533
2018,3,충남,서산,서산,23,37,617
2018,4,경기,구리,서울,673,1191,565
2018,4,경남,거창,거창,48,184,261
2018,4,경남,밀양,밀양,197,279,707
2018,4,경남,의령,의령군,32,78,404
2018,4,경남,창녕,밀양,559,1172,477
2018,4,경남,창원의창,북창원,44,95,466
2018,4,경남,함양,산청,283,807,350
2018,4,경남,합천,합천,559,1073,520
2018,4,경북,경산,대구,47,149,318
2018,4,경북,고령,합천,600,938,640
2018,4,경북,구미,구미,25,37,666
2018,4,경북,군위,의성,71,266,266
2018,4,경북,김천,추풍령,279,429,651
2018,4,경북,문경,문경,165,144,1146
2018,4,경북,안동,안동,72,344,210
2018,4,경북,영주,영주,377,482,782
2018,4,경북,영천,영천,343,858,400
2018,4,경북,의성,의성,266,970,274
2018,4,광주,광주서구,광주,64,131,486
2018,4,대구,달성,대구,170,277,612
2018,4,대구,대구중구,대구,35,88,403
2018,4,부산,연제,부산,58,85,685
2018,4,전남,고흥,고흥,1827,3178,575
2018,4,전남,나주,광주,82,158,516
2018,4,전남,무안,목포,2551,4544,561
2018,4,전남,신안,목포,645,1666,387
2018,4,전남,여수,여수,306,647,473
2018,4,전남,영암,강진군,163,200,813
2018,4,전남,장흥,장흥,122,199,614
2018,4,전남,함평,영광,1170,1743,671
2018,4,전남,해남,해남,154,284,542
2018,4,전북,고창,고창,1049,1570,668
2018,4,전북,부안,부안,90,203,444
2018,4,전북,완주,전주,44,74,591
2018,4,전북,익산,군산,94,189,496
2018,4,제주,서귀포,서귀포,2246,2984,753
2018,4,제주,제주,제주,5549,7472,743
2018,4,충남,논산,부여,380,928,410
2018,4,충남,서산,서산,106,190,558
2018,5,경기,구리,서울,470,767,614
2018,5,경남,거창,거창,17,31,538
2018,5,경남,밀양,밀양,493,702,703
2018,5,경남,의령,의령군,19,41,467
2018,5,경남,창녕,밀양,898,1530,587
2018,5,경남,창원의창,북창원,118,227,522
2018,5,경남,함양,산청,160,298,536
2018,5,경남,합천,합천,438,791,554
2018,5,경북,경산,대구,25,47,533
2018,5,경북,고령,합천,615,916,671
2018,5,경북,구미,구미,74,139,536
2018,5,경북,군위,의성,29,59,496
2018,5,경북,김천,추풍령,153,277,553
2018,5,경북,문경,문경,208,259,804
2018,5,경북,안동,안동,103,184,557
2018,5,경북,영주,영주,184,193,953
2018,5,경북,영천,영천,259,436,594
2018,5,경북,의성,의성,159,314,505
2018,5,광주,광주서구,광주,51,87,587
2018,5,대구,달성,대구,118,191,619
2018,5,대구,대구중구,대구,55,96,568
2018,5,부산,연제,부산,102,175,585
2018,5,전남,고흥,고흥,3416,5844,585
2018,5,전남,나주,광주,22,55,395
2018,5,전남,무안,목포,11256,20776,542
2018,5,전남,신안,목포,460,853,540
2018,5,전남,여수,여수,320,658,486
2018,5,전남,영암,강진군,115,136,841
2018,5,전남,장흥,장흥,336,813,414
2018,5,전남,함평,영광,1676,3160,531
2018,5,전남,해남,해남,741,1567,473
2018,5,전북,고창,고창,313,507,618
2018,5,전북,부안,부안,23,51,451
2018,5,전북,완주,전주,59,95,624
2018,5,전북,익산,군산,134,244,549
2018,5,제주,서귀포,서귀포,656,906,724
2018,5,제주,제주,제주,2514,3634,692
2018,5,충남,논산,부여,381,895,426
2018,5,충남,서산,서산,82,142,576
2018,6,경기,구리,서울,564,973,579
2018,6,경남,거창,거창,21,54,384
2018,6,경남,밀양,밀양,254,539,472
2018,6,경남,의령,의령군,269,532,506
2018,6,경남,창녕,밀양,1470,2969,495
2018,6,경남,창원의창,북창원,200,461,433
2018,6,경남,함양,산청,460,823,559
2018,6,경남,합천,합천,1235,2689,459
2018,6,경북,경산,대구,82,173,472
2018,6,경북,고령,합천,717,1681,426
2018,6,경북,구미,구미,233,515,452
2018,6,경북,군위,의성,79,187,421
2018,6,경북,김천,추풍령,229,538,426
2018,6,경북,문경,문경,369,512,720
2018,6,경북,안동,안동,180,412,438
2018,6,경북,영주,영주,153,205,743
2018,6,경북,영천,영천,132,250,530
2018,6,경북,의성,의성,80,174,459
2018,6,광주,광주서구,광주,50,116,428
2018,6,대구,달성,대구,266,545,487
2018,6,대구,대구중구,대구,78,160,487
2018,6,부산,연제,부산,40,157,258
2018,6,전남,고흥,고흥,276,642,429
2018,6,전남,나주,광주,128,317,405
2018,6,전남,무안,목포,8347,15677,532
2018,6,전남,신안,목포,209,450,466
2018,6,전남,여수,여수,185,441,419
2018,6,전남,영암,강진군,104,157,662
2018,6,전남,장흥,장흥,402,1119,359
2018,6,전남,함평,영광,974,1866,522
2018,6,전남,해남,해남,811,2021,401
2018,6,전북,고창,고창,257,513,501
2018,6,전북,부안,부안,286,540,530
2018,6,전북,완주,전주,165,282,584
2018,6,전북,익산,군산,284,637,446
2018,6,제주,서귀포,서귀포,23,62,361
2018,6,제주,제주,제주,89,223,400
2018,6,충남,논산,부여,786,1855,424
2018,6,충남,서산,서산,581,1086,535
2018,7,경기,구리,서울,242,507,476
2018,7,경남,거창,거창,35,73,477
2018,7,경남,밀양,밀양,125,257,484
2018,7,경남,의령,의령군,158,335,472
2018,7,경남,창녕,밀양,947,2057,460
2018,7,경남,창원의창,북창원,52,133,391
2018,7,경남,함양,산청,391,704,556
2018,7,경남,합천,합천,449,1029,436
2018,7,경북,경산,대구,25,61,410
2018,7,경북,고령,합천,203,503,403
2018,7,경북,구미,구미,38,100,377
2018,7,경북,군위,의성,163,363,449
2018,7,경북,김천,추풍령,179,424,421
2018,7,경북,문경,문경,377,542,695
2018,7,경북,안동,안동,34,81,418
2018,7,경북,영주,영주,134,212,631
2018,7,경북,영천,영천,177,354,499
2018,7,경북,의성,의성,56,130,431
2018,7,광주,광주서구,광주,4,11,348
2018,7,대구,달성,대구,151,397,380
2018,7,대구,대구중구,대구,19,48,398
2018,7,부산,연제,부산,51,91,559
2018,7,전남,고흥,고흥,26,82,318
2018,7,전남,나주,광주,40,139,287
2018,7,전남,무안,목포,3223,6323,510
2018,7,전남,신안,목포,177,392,453
2018,7,전남,여수,여수,4,16,272
2018,7,전남,영암,강진군,58,88,659
2018,7,전남,장흥,장흥,66,248,266
2018,7,전남,함평,영광,1391,2723,511
2018,7,전남,해남,해남,161,537,301
2018,7,전북,고창,고창,292,520,562
2018,7,전북,부안,부안,250,338,740
2018,7,전북,완주,전주,290,464,625
2018,7,전북,익산,군산,334,596,561
2018,7,제주,제주,제주,11,29,400
2018,7,충남,논산,부여,578,1409,410
2018,7,충남,서산,서산,332,667,498
2018,8,경기,구리,서울,462,670,690
2018,8,경남,거창,거창,65,135,483
2018,8,경남,밀양,밀양,161,305,528
2018,8,경남,의령,의령군,128,233,549
2018,8,경남,창녕,밀양,1352,2344,577
2018,8,경남,창원의창,북창원,173,289,600
2018,8,경남,함양,산청,806,1376,586
2018,8,경남,합천,합천,831,1305,636
2018,8,경북,경산,대구,73,121,600
2018,8,경북,고령,합천,198,449,440
2018,8,경북,구미,구미,81,151,537
2018,8,경북,군위,의성,234,445,525
2018,8,경북,김천,추풍령,339,621,546
2018,8,경북,문경,문경,428,469,912
2018,8,경북,안동,안동,2,6,336
2018,8,경북,영주,영주,93,127,729
2018,8,경북,영천,영천,195,341,571
2018,8,경북,의성,의성,156,286,547
2018,8,광주,광주서구,광주,5,10,461
2018,8,대구,달성,대구,173,345,502
2018,8,대구,대구중구,대구,21,30,698
2018,8,부산,연제,부산,65,117,560
2018,8,전남,고흥,고흥,4,8,453
2018,8,전남,나주,광주,73,149,489
2018,8,전남,무안,목포,4984,7782,640
2018,8,전남,신안,목포,715,1113,642
2018,8,전남,영암,강진군,62,70,888
2018,8,전남,장흥,장흥,43,115,374
2018,8,전남,함평,영광,1019,1555,656
2018,8,전남,해남,해남,100,179,560
2018,8,전북,고창,고창,263,459,572
2018,8,전북,부안,부안,516,621,831
2018,8,전북,완주,전주,602,871,691
2018,8,전북,익산,군산,794,1230,646
2018,8,충남,논산,부여,535,1288,415
2018,8,충남,서산,서산,197,332,594
2018,9,경기,구리,서울,620,991,626
2018,9,경남,거창,거창,34,71,485
2018,9,경남,밀양,밀양,14,38,378
2018,9,경남,의령,의령군,179,279,641
2018,9,경남,창녕,밀양,1334,2180,612
2018,9,경남,창원의창,북창원,77,157,488
2018,9,경남,함양,산청,1067,1675,637
2018,9,경남,합천,합천,384,677,568
2018,9,경북,경산,대구,40,73,544
2018,9,경북,고령,합천,179,333,538
2018,9,경북,구미,구미,123,211,584
2018,9,경북,군위,의성,121,199,611
2018,9,경북,김천,추풍령,284,503,565
2018,9,경북,문경,문경,348,390,892
2018,9,경북,안동,안동,41,84,490
2018,9,경북,영주,영주,159,226,702
2018,9,경북,영천,영천,458,749,612
2018,9,경북,의성,의성,379,654,580
2018,9,광주,광주서구,광주,11,27,412
2018,9,대구,달성,대구,109,188,578
2018,9,대구,대구중구,대구,70,106,662
2018,9,부산,연제,부산,73,103,702
2018,9,전남,고흥,고흥,0,0,550
2018,9,전남,나주,광주,205,366,561
2018,9,전남,무안,목포,4903,8200,598
2018,9,전남,신안,목포,651,1098,592
2018,9,전남,영암,강진군,112,121,925
2018,9,전남,장흥,장흥,43,88,490
2018,9,전남,함평,영광,2070,3151,657
2018,9,전남,해남,해남,397,741,536
2018,9,전북,고창,고창,63,126,496
2018,9,전북,부안,부안,158,227,693
2018,9,전북,완주,전주,355,519,683
2018,9,전북,익산,군산,99,180,551
2018,9,충남,논산,부여,529,1328,398
2018,9,충남,서산,서산,159,259,615
2018,10,경기,구리,서울,753,1315,572
2018,10,경남,거창,거창,30,71,419
2018,10,경남,밀양,밀양,28,61,456
2018,10,경남,의령,의령군,170,300,567
2018,10,경남,창녕,밀양,1599,2858,560
2018,10,경남,창원의창,북창원,149,255,586
2018,10,경남,함양,산청,880,1482,594
2018,10,경남,합천,합천,541,993,545
2018,10,경북,경산,대구,44,95,463
2018,10,경북,고령,합천,389,700,555
2018,10,경북,구미,구미,68,117,581
2018,10,경북,군위,의성,138,232,593
2018,10,경북,김천,추풍령,204,370,550
2018,10,경북,문경,문경,379,434,875
2018,10,경북,안동,안동,12,31,405
2018,10,경북,영주,영주,118,210,559
2018,10,경북,영천,영천,661,1085,609
2018,10,경북,의성,의성,603,1086,555
2018,10,광주,광주서구,광주,18,32,560
2018,10,대구,달성,대구,119,193,617
2018,10,대구,대구중구,대구,131,222,592
2018,10,부산,연제,부산,76,128,596
2018,10,전남,고흥,고흥,3,9,367
2018,10,전남,나주,광주,60,143,417
2018,10,전남,무안,목포,5051,9053,558
2018,10,전남,신안,목포,502,938,536
2018,10,전남,영암,강진군,141,210,672
2018,10,전남,장흥,장흥,29,68,423
2018,10,전남,함평,영광,2195,3659,600
2018,10,전남,해남,해남,412,847,487
2018,10,전북,고창,고창,323,714,452
2018,10,전북,부안,부안,359,580,619
2018,10,전북,완주,전주,257,382,673
2018,10,전북,익산,군산,138,226,612
2018,10,제주,서귀포,서귀포,3,5,643
2018,10,제주,제주,제주,15,33,453
2018,10,충남,논산,부여,517,1292,400
2018,10,충남,서산,서산,169,267,631
2018,11,경기,구리,서울,731,1273,574
2018,11,경남,거창,거창,28,64,439
2018,11,경남,밀양,밀양,62,133,464
2018,11,경남,의령,의령군,143,259,552
2018,11,경남,창녕,밀양,1601,3035,528
2018,11,경남,창원의창,북창원,201,338,595
2018,11,경남,함양,산청,617,1023,603
2018,11,경남,합천,합천,903,1674,539
2018,11,경북,경산,대구,41,84,490
2018,11,경북,고령,합천,115,233,493
2018,11,경북,구미,구미,36,57,632
2018,11,경북,군위,의성,47,84,553
2018,11,경북,김천,추풍령,185,318,581
2018,11,경북,문경,문경,324,403,805
2018,11,경북,안동,안동,61,91,673
2018,11,경북,영주,영주,45,67,676
2018,11,경북,영천,영천,324,611,529
2018,11,경북,의성,의성,559,981,570
2018,11,광주,광주서구,광주,37,67,554
2018,11,대구,달성,대구,130,250,522
2018,11,대구,대구중구,대구,186,311,597
2018,11,부산,연제,부산,59,114,518
2018,11,전남,고흥,고흥,22,71,307
2018,11,전남,나주,광주,47,104,454
2018,11,전남,무안,목포,5474,9887,554
2018,11,전남,신안,목포,528,1105,477
2018,11,전남,영암,강진군,55,52,1059
2018,11,전남,장흥,장흥,16,37,430
2018,11,전남,함평,영광,2053,3491,588
2018,11,전남,해남,해남,371,793,467
2018,11,전북,고창,고창,112,207,539
2018,11,전북,부안,부안,261,422,618
2018,11,전북,완주,전주,223,334,668
2018,11,전북,익산,군산,70,112,630
2018,11,제주,제주,제주,59,100,594
2018,11,충남,논산,부여,565,1374,411
2018,11,충남,서산,서산,51,86,599
2018,12,경기,구리,서울,500,1114,449
2018,12,경남,거창,거창,0,1,262
2018,12,경남,밀양,밀양,55,105,524
2018,12,경남,의령,의령군,209,476,439
2018,12,경남,창녕,밀양,1236,2455,503
2018,12,경남,창원의창,북창원,249,459,544
2018,12,경남,함양,산청,504,929,542
2018,12,경남,합천,합천,942,1951,483
2018,12,경북,경산,대구,89,162,545
2018,12,경북,고령,합천,201,484,416
2018,12,경북,구미,구미,102,186,547
2018,12,경북,군위,의성,75,148,503
2018,12,경북,김천,추풍령,329,639,515
2018,12,경북,문경,문경,360,514,701
2018,12,경북,안동,안동,151,337,447
2018,12,경북,영주,영주,27,42,657
2018,12,경북,영천,영천,480,990,485
2018,12,경북,의성,의성,525,1065,493
2018,12,광주,광주서구,광주,19,37,498
2018,12,대구,달성,대구,132,309,427
2018,12,대구,대구중구,대구,100,192,520
2018,12,부산,연제,부산,36,71,507
2018,12,전남,고흥,고흥,59,169,349
2018,12,전남,나주,광주,89,208,427
2018,12,전남,무안,목포,3390,6836,496
2018,12,전남,신안,목포,633,1496,423
2018,12,전남,영암,강진군,39,34,1159
2018,12,전남,장흥,장흥,27,74,373
2018,12,전남,함평,영광,2063,3862,534
2018,12,전남,해남,해남,214,533,403
2018,12,전북,고창,고창,114,179,637
2018,12,전북,부안,부안,228,402,568
2018,12,전북,완주,전주,133,213,625
2018,12,전북,익산,군산,72,122,590
2018,12,제주,서귀포,서귀포,0,2,160
2018,12,제주,제주,제주,1,6,112
2018,12,충남,논산,부여,543,1334,407
2018,12,충남,서산,서산,93,181,515
2019,1,경기,구리,서울,453,1053,430
2019,1,경남,거창,거창,53,143,371
2019,1,경남,밀양,밀양,16,46,355
2019,1,경남,의령,의령군,382,825,463
2019,1,경남,창녕,밀양,1734,3823,453
2019,1,경남,창원의창,북창원,216,474,457
2019,1,경남,함양,산청,825,1757,470
2019,1,경남,합천,합천,1247,2799,445
2019,1,경북,경산,대구,427,924,462
2019,1,경북,고령,합천,160,367,436
2019,1,경북,구미,구미,102,196,522
2019,1,경북,군위,의성,349,629,555
2019,1,경북,김천,추풍령,509,1049,485
2019,1,경북,문경,문경,395,528,747
2019,1,경북,안동,안동,276,667,413
2019,1,경북,영주,영주,80,151,531
2019,1,경북,영천,영천,739,1591,465
2019,1,경북,의성,의성,374,850,440
2019,1,광주,광주서구,광주,111,224,495
2019,1,대구,달성,대구,309,693,446
2019,1,대구,대구중구,대구,121,254,475
2019,1,부산,연제,부산,139,317,438
2019,1,전남,고흥,고흥,162,518,312
2019,1,전남,나주,광주,124,281,443
2019,1,전남,무안,목포,3986,8330,478
2019,1,전남,신안,목포,1244,2914,427
2019,1,전남,영암,강진군,29,43,668
2019,1,전남,장흥,장흥,26,106,246
2019,1,전남,함평,영광,2455,4623,531
2019,1,전남,해남,해남,137,496,276
2019,1,전북,고창,고창,55,150,364
2019,1,전북,부안,부안,300,563,532
2019,1,전북,완주,전주,301,549,549
2019,1,전북,익산,군산,219,395,554
2019,1,충남,논산,부여,516,1285,402
2019,1,충남,서산,서산,138,293,471
2019,2,경기,구리,서울,214,465,460
2019,2,경남,거창,거창,229,538,425
2019,2,경남,밀양,밀양,24,63,387
2019,2,경남,의령,의령군,35,78,444
2019,2,경남,창녕,밀양,1676,3678,456
2019,2,경남,창원의창,북창원,140,349,401
2019,2,경남,함양,산청,532,1195,445
2019,2,경남,합천,합천,1065,2477,430
2019,2,경북,경산,대구,372,872,427
2019,2,경북,고령,합천,87,189,462
2019,2,경북,구미,구미,29,64,456
2019,2,경북,군위,의성,165,323,512
2019,2,경북,김천,추풍령,372,765,486
2019,2,경북,문경,문경,299,380,787
2019,2,경북,안동,안동,69,160,428
2019,2,경북,영주,영주,44,82,541
2019,2,경북,영천,영천,651,1383,471
2019,2,경북,의성,의성,217,463,468
2019,2,광주,광주서구,광주,77,137,566
2019,2,대구,달성,대구,198,462,428
2019,2,대구,대구중구,대구,197,391,503
2019,2,부산,연제,부산,117,244,480
2019,2,전남,고흥,고흥,15,53,285
2019,2,전남,나주,광주,71,184,388
2019,2,전남,무안,목포,2822,5908,478
2019,2,전남,신안,목포,720,1760,409
2019,2,전남,영암,강진군,18,19,988
2019,2,전남,장흥,장흥,21,58,366
2019,2,전남,함평,영광,1569,2964,529
2019,2,전남,해남,해남,134,294,454
2019,2,전북,고창,고창,116,235,492
2019,2,전북,부안,부안,172,356,484
2019,2,전북,완주,전주,140,284,492
2019,2,전북,익산,군산,300,626,479
2019,2,제주,제주,제주,9,18,483
2019,2,충남,논산,부여,579,1439,403
2019,2,충남,서산,서산,22,51,427
2019,3,경기,구리,서울,340,754,451
2019,3,경남,거창,거창,197,426,463
2019,3,경남,밀양,밀양,32,68,468
2019,3,경남,의령,의령군,91,223,410
2019,3,경남,창녕,밀양,1552,3228,481
2019,3,경남,창원의창,북창원,151,298,506
2019,3,경남,함양,산청,856,1695,505
2019,3,경남,합천,합천,1648,3308,498
2019,3,경북,경산,대구,488,1162,420
2019,3,경북,고령,합천,115,189,609
2019,3,경북,구미,구미,65,141,460
2019,3,경북,군위,의성,502,919,547
2019,3,경북,김천,추풍령,507,828,612
2019,3,경북,문경,문경,484,629,769
