,city,kind,market,corp,wide,year,month,area,ratio,amount,inn,out,AT_1,AT_7,AT_10,AT_12,HT_7,HT_10,LT_2,RAIN_3,RAIN_6,RAIN_7,RAIN_8,RAIN_10,SUN_1,SUN_2,SUN_4,SUN_5,SUN_7,SUN_10,SUN_11
200,23,4,8,29,5,21,10,0.053017584165414855,39.59243085880641,0.0736233888433043,3.0610384970842595,28.523537890297362,4.5,24.3,18.6,7.0,27.1,22.8,2.7,75.4,324.3,358.9,156.3,139.9,240.4,201.9,210.7,302.2,192.4,225.2,216.1
201,23,4,8,29,5,22,8,0.026508792082707427,67.14493657725097,0.06313033576049693,11.137266869526398,2.89642915854646,6.4,22.1,17.3,4.3,24.8,22.2,3.1,58.8,321.1,796.8,399.2,26.4,184.8,207.7,262.4,215.1,86.9,219.8,197.3
202,23,4,8,29,5,22,7,0.026508792082707427,67.14493657725097,0.06313033576049693,4.866818398030924,16.662644352240946,6.4,22.1,17.3,4.3,24.8,22.2,3.1,58.8,321.1,796.8,399.2,26.4,184.8,207.7,262.4,215.1,86.9,219.8,197.3
203,23,4,8,29,5,22,6,0.026508792082707427,67.14493657725097,0.06313033576049693,3.5838054418148455,6.793541092237841,6.4,22.1,17.3,4.3,24.8,22.2,3.1,58.8,321.1,796.8,399.2,26.4,184.8,207.7,262.4,215.1,86.9,219.8,197.3
204,23,4,8,29,5,22,5,0.026508792082707427,67.14493657725097,0.06313033576049693,3.2813712501211545,0.2622459903666843,6.4,22.1,17.3,4.3,24.8,22.2,3.1,58.8,321.1,796.8,399.2,26.4,184.8,207.7,262.4,215.1,86.9,219.8,197.3
205,23,4,8,29,5,22,4,0.026508792082707427,67.14493657725097,0.06313033576049693,12.241217616568814,0.022864184453156487,6.4,22.1,17.3,4.3,24.8,22.2,3.1,58.8,321.1,796.8,399.2,26.4,184.8,207.7,262.4,215.1,86.9,219.8,197.3
206,23,4,8,29,5,22,3,0.026508792082707427,67.14493657725097,0.06313033576049693,13.105559620628842,0.007398640063129969,6.4,22.1,17.3,4.3,24.8,22.2,3.1,58.8,321.1,796.8,399.2,26.4,184.8,207.7,262.4,215.1,86.9,219.8,197.3
207,23,4,8,29,5,22,2,0.026508792082707427,67.14493657725097,0.06313033576049693,4.845444999679543,0.0953708570718302,6.4,22.1,17.3,4.3,24.8,22.2,3.1,58.8,321.1,796.8,399.2,26.4,184.8,207.7,262.4,215.1,86.9,219.8,197.3
208,23,4,8,29,5,22,1,0.026508792082707427,67.14493657725097,0.06313033576049693,7.028363132868284,0.01694527240265251,6.4,22.1,17.3,4.3,24.8,22.2,3.1,58.8,321.1,796.8,399.2,26.4,184.8,207.7,262.4,215.1,86.9,219.8,197.3
209,24,4,10,75,6,21,12,74.72828488115225,48.1181118735704,100.00000000000001,2.0312392041448333,0.0069213084461538414,2.3,24.7,16.6,4.4,28.6,22.6,-1.0,56.8,275.1,247.4,94.0,183.1,190.8,157.0,184.0,292.4,156.6,203.6,172.9
210,24,4,10,75,6,21,11,74.72828488115225,48.1181118735704,100.00000000000001,8.799043710838209,7.436067635217069,2.3,24.7,16.6,4.4,28.6,22.6,-1.0,56.8,275.1,247.4,94.0,183.1,190.8,157.0,184.0,292.4,156.6,203.6,172.9
211,24,4,10,75,6,21,10,74.72828488115225,48.1181118735704,100.00000000000001,3.0610384970842595,28.523537890297362,2.3,24.7,16.6,4.4,28.6,22.6,-1.0,56.8,275.1,247.4,94.0,183.1,190.8,157.0,184.0,292.4,156.6,203.6,172.9
212,24,4,10,75,6,22,8,50.658301670053895,69.12039925140363,77.77175717354994,11.137266869526398,2.89642915854646,4.7,23.2,15.3,2.5,26.7,21.8,0.0,37.9,332.1,398.5,253.1,24.7,138.0,166.7,277.7,201.3,71.6,218.5,159.6
213,24,4,10,75,6,22,7,50.658301670053895,69.12039925140363,77.77175717354994,4.866818398030924,16.662644352240946,4.7,23.2,15.3,2.5,26.7,21.8,0.0,37.9,332.1,398.5,253.1,24.7,138.0,166.7,277.7,201.3,71.6,218.5,159.6
214,24,4,10,75,6,22,6,50.658301670053895,69.12039925140363,77.77175717354994,3.5838054418148455,6.793541092237841,4.7,23.2,15.3,2.5,26.7,21.8,0.0,37.9,332.1,398.5,253.1,24.7,138.0,166.7,277.7,201.3,71.6,218.5,159.6
215,24,4,10,75,6,22,5,50.658301670053895,69.12039925140363,77.77175717354994,3.2813712501211545,0.2622459903666843,4.7,23.2,15.3,2.5,26.7,21.8,0.0,37.9,332.1,398.5,253.1,24.7,138.0,166.7,277.7,201.3,71.6,218.5,159.6
216,24,4,10,75,6,22,4,50.658301670053895,69.12039925140363,77.77175717354994,12.241217616568814,0.022864184453156487,4.7,23.2,15.3,2.5,26.7,21.8,0.0,37.9,332.1,398.5,253.1,24.7,138.0,166.7,277.7,201.3,71.6,218.5,159.6
217,24,4,10,75,6,22,3,50.658301670053895,69.12039925140363,77.77175717354994,13.105559620628842,0.007398640063129969,4.7,23.2,15.3,2.5,26.7,21.8,0.0,37.9,332.1,398.5,253.1,24.7,138.0,166.7,277.7,201.3,71.6,218.5,159.6
218,24,4,10,75,6,22,2,50.658301670053895,69.12039925140363,77.77175717354994,4.845444999679543,0.0953708570718302,4.7,23.2,15.3,2.5,26.7,21.8,0.0,37.9,332.1,398.5,253.1,24.7,138.0,166.7,277.7,201.3,71.6,218.5,159.6
219,24,4,10,75,6,22,1,50.658301670053895,69.12039925140363,77.77175717354994,7.028363132868284,0.01694527240265251,4.7,23.2,15.3,2.5,26.7,21.8,0.0,37.9,332.1,398.5,253.1,24.7,138.0,166.7,277.7,201.3,71.6,218.5,159.6
220,25,0,10,55,2,21,12,29.150835026950602,60.55312954876274,42.421177389362796,2.0312392041448333,0.0069213084461538414,-1.5,23.6,13.9,0.5,28.6,20.2,-4.3,48.7,87.7,208.9,93.3,147.6,214.0,194.7,215.5,298.5,153.5,183.5,174.2
221,25,0,10,55,2,21,11,29.150835026950602,60.55312954876274,42.421177389362796,8.799043710838209,7.436067635217069,-1.5,23.6,13.9,0.5,28.6,20.2,-4.3,48.7,87.7,208.9,93.3,147.6,214.0,194.7,215.5,298.5,153.5,183.5,174.2
222,25,0,10,55,2,21,10,29.150835026950602,60.55312954876274,42.421177389362796,3.0610384970842595,28.523537890297362,-1.5,23.6,13.9,0.5,28.6,20.2,-4.3,48.7,87.7,208.9,93.3,147.6,214.0,194.7,215.5,298.5,153.5,183.5,174.2
223,25,0,10,55,2,22,8,20.809401784925335,73.59118319817009,32.83603142411373,11.137266869526398,2.89642915854646,1.4,21.7,12.1,-1.2,25.6,19.1,-3.5,16.1,142.3,445.9,437.1,1.2,151.1,183.2,250.5,221.7,109.5,222.4,183.7
224,25,0,10,55,2,22,7,20.809401784925335,73.59118319817009,32.83603142411373,4.866818398030924,16.662644352240946,1.4,21.7,12.1,-1.2,25.6,19.1,-3.5,16.1,142.3,445.9,437.1,1.2,151.1,183.2,250.5,221.7,109.5,222.4,183.7
225,25,0,10,55,2,22,6,20.809401784925335,73.59118319817009,32.83603142411373,3.5838054418148455,6.793541092237841,1.4,21.7,12.1,-1.2,25.6,19.1,-3.5,16.1,142.3,445.9,437.1,1.2,151.1,183.2,250.5,221.7,109.5,222.4,183.7
226,25,0,10,55,2,22,5,20.809401784925335,73.59118319817009,32.83603142411373,3.2813712501211545,0.2622459903666843,1.4,21.7,12.1,-1.2,25.6,19.1,-3.5,16.1,142.3,445.9,437.1,1.2,151.1,183.2,250.5,221.7,109.5,222.4,183.7
227,25,0,10,55,2,22,4,20.809401784925335,73.59118319817009,32.83603142411373,12.241217616568814,0.022864184453156487,1.4,21.7,12.1,-1.2,25.6,19.1,-3.5,16.1,142.3,445.9,437.1,1.2,151.1,183.2,250.5,221.7,109.5,222.4,183.7
228,25,0,10,55,2,22,3,20.809401784925335,73.59118319817009,32.83603142411373,13.105559620628842,0.007398640063129969,1.4,21.7,12.1,-1.2,25.6,19.1,-3.5,16.1,142.3,445.9,437.1,1.2,151.1,183.2,250.5,221.7,109.5,222.4,183.7
229,25,0,10,55,2,22,2,20.809401784925335,73.59118319817009,32.83603142411373,4.845444999679543,0.0953708570718302,1.4,21.7,12.1,-1.2,25.6,19.1,-3.5,16.1,142.3,445.9,437.1,1.2,151.1,183.2,250.5,221.7,109.5,222.4,183.7
230,25,0,10,55,2,22,1,20.809401784925335,73.59118319817009,32.83603142411373,7.028363132868284,0.01694527240265251,1.4,21.7,12.1,-1.2,25.6,19.1,-3.5,16.1,142.3,445.9,437.1,1.2,151.1,183.2,250.5,221.7,109.5,222.4,183.7
231,26,4,5,79,2,21,12,29.150835026950602,60.55312954876274,42.421177389362796,2.0312392041448333,0.0069213084461538414,1.1,25.4,15.9,2.6,30.0,22.2,-2.3,20.2,242.1,105.7,174.4,142.4,198.9,191.7,200.2,298.3,162.3,189.7,163.8
232,26,4,5,79,2,21,11,29.150835026950602,60.55312954876274,42.421177389362796,8.799043710838209,7.436067635217069,1.1,25.4,15.9,2.6,30.0,22.2,-2.3,20.2,242.1,105.7,174.4,142.4,198.9,191.7,200.2,298.3,162.3,189.7,163.8
233,26,4,5,79,2,21,10,29.150835026950602,60.55312954876274,42.421177389362796,3.0610384970842595,28.523537890297362,1.1,25.4,15.9,2.6,30.0,22.2,-2.3,20.2,242.1,105.7,174.4,142.4,198.9,191.7,200.2,298.3,162.3,189.7,163.8
234,26,4,5,79,2,22,8,20.809401784925335,73.59118319817009,32.83603142411373,11.137266869526398,2.89642915854646,3.3,22.0,13.8,0.6,25.8,20.6,-1.5,21.1,142.0,338.5,246.9,11.1,130.5,179.9,258.5,228.3,93.8,198.3,160.8
235,26,4,5,79,2,22,7,20.809401784925335,73.59118319817009,32.83603142411373,4.866818398030924,16.662644352240946,3.3,22.0,13.8,0.6,25.8,20.6,-1.5,21.1,142.0,338.5,246.9,11.1,130.5,179.9,258.5,228.3,93.8,198.3,160.8
236,26,4,5,79,2,22,6,20.809401784925335,73.59118319817009,32.83603142411373,3.5838054418148455,6.793541092237841,3.3,22.0,13.8,0.6,25.8,20.6,-1.5,21.1,142.0,338.5,246.9,11.1,130.5,179.9,258.5,228.3,93.8,198.3,160.8
237,26,4,5,79,2,22,5,20.809401784925335,73.59118319817009,32.83603142411373,3.2813712501211545,0.2622459903666843,3.3,22.0,13.8,0.6,25.8,20.6,-1.5,21.1,142.0,338.5,246.9,11.1,130.5,179.9,258.5,228.3,93.8,198.3,160.8
238,26,4,5,79,2,22,4,20.809401784925335,73.59118319817009,32.83603142411373,12.241217616568814,0.022864184453156487,3.3,22.0,13.8,0.6,25.8,20.6,-1.5,21.1,142.0,338.5,246.9,11.1,130.5,179.9,258.5,228.3,93.8,198.3,160.8
239,26,4,5,79,2,22,3,20.809401784925335,73.59118319817009,32.83603142411373,13.105559620628842,0.007398640063129969,3.3,22.0,13.8,0.6,25.8,20.6,-1.5,21.1,142.0,338.5,246.9,11.1,130.5,179.9,258.5,228.3,93.8,198.3,160.8
240,26,4,5,79,2,22,2,20.809401784925335,73.59118319817009,32.83603142411373,4.845444999679543,0.0953708570718302,3.3,22.0,13.8,0.6,25.8,20.6,-1.5,21.1,142.0,338.5,246.9,11.1,130.5,179.9,258.5,228.3,93.8,198.3,160.8
241,26,4,5,79,2,22,1,20.809401784925335,73.59118319817009,32.83603142411373,7.028363132868284,0.01694527240265251,3.3,22.0,13.8,0.6,25.8,20.6,-1.5,21.1,142.0,338.5,246.9,11.1,130.5,179.9,258.5,228.3,93.8,198.3,160.8
242,27,0,22,56,7,21,12,20.880091897145885,70.65918070284883,32.37984164090708,2.0312392041448333,0.0069213084461538414,0.6,25.6,16.6,4.0,29.9,21.9,-1.8,33.1,89.1,176.2,117.7,73.0,198.0,169.2,189.3,292.6,148.7,202.4,184.4
243,27,0,22,56,7,21,11,20.880091897145885,70.65918070284883,32.37984164090708,8.799043710838209,7.436067635217069,0.6,25.6,16.6,4.0,29.9,21.9,-1.8,33.1,89.1,176.2,117.7,73.0,198.0,169.2,189.3,292.6,148.7,202.4,184.4
244,27,0,22,56,7,21,10,20.880091897145885,70.65918070284883,32.37984164090708,3.0610384970842595,28.523537890297362,0.6,25.6,16.6,4.0,29.9,21.9,-1.8,33.1,89.1,176.2,117.7,73.0,198.0,169.2,189.3,292.6,148.7,202.4,184.4
245,27,0,22,56,7,22,8,10.00265087920827,69.39072572260343,15.404834029143167,11.137266869526398,2.89642915854646,3.5,23.5,14.9,1.7,27.3,20.9,-0.3,25.4,187.5,644.7,471.5,4.2,122.2,185.3,281.6,213.9,83.1,226.8,179.8
246,27,0,22,56,7,22,7,10.00265087920827,69.39072572260343,15.404834029143167,4.866818398030924,16.662644352240946,3.5,23.5,14.9,1.7,27.3,20.9,-0.3,25.4,187.5,644.7,471.5,4.2,122.2,185.3,281.6,213.9,83.1,226.8,179.8
247,27,0,22,56,7,22,6,10.00265087920827,69.39072572260343,15.404834029143167,3.5838054418148455,6.793541092237841,3.5,23.5,14.9,1.7,27.3,20.9,-0.3,25.4,187.5,644.7,471.5,4.2,122.2,185.3,281.6,213.9,83.1,226.8,179.8
248,27,0,22,56,7,22,5,10.00265087920827,69.39072572260343,15.404834029143167,3.2813712501211545,0.2622459903666843,3.5,23.5,14.9,1.7,27.3,20.9,-0.3,25.4,187.5,644.7,471.5,4.2,122.2,185.3,281.6,213.9,83.1,226.8,179.8
249,27,0,22,56,7,22,4,10.00265087920827,69.39072572260343,15.404834029143167,12.241217616568814,0.022864184453156487,3.5,23.5,14.9,1.7,27.3,20.9,-0.3,25.4,187.5,644.7,471.5,4.2,122.2,185.3,281.6,213.9,83.1,226.8,179.8
250,27,0,22,56,7,22,3,10.00265087920827,69.39072572260343,15.404834029143167,13.105559620628842,0.007398640063129969,3.5,23.5,14.9,1.7,27.3,20.9,-0.3,25.4,187.5,644.7,471.5,4.2,122.2,185.3,281.6,213.9,83.1,226.8,179.8
251,27,0,22,56,7,22,2,10.00265087920827,69.39072572260343,15.404834029143167,4.845444999679543,0.0953708570718302,3.5,23.5,14.9,1.7,27.3,20.9,-0.3,25.4,187.5,644.7,471.5,4.2,122.2,185.3,281.6,213.9,83.1,226.8,179.8
252,27,0,22,56,7,22,1,10.00265087920827,69.39072572260343,15.404834029143167,7.028363132868284,0.01694527240265251,3.5,23.5,14.9,1.7,27.3,20.9,-0.3,25.4,187.5,644.7,471.5,4.2,122.2,185.3,281.6,213.9,83.1,226.8,179.8
253,28,4,9,34,1,21,12,38.1726605990987,75.0883759617384,60.744628330899296,2.0312392041448333,0.0069213084461538414,0.7,25.2,15.9,2.8,29.5,22.7,-2.6,37.6,188.7,179.0,57.7,263.5,216.5,194.4,175.5,271.7,147.7,186.4,173.5
254,28,4,9,34,1,21,11,38.1726605990987,75.0883759617384,60.744628330899296,8.799043710838209,7.436067635217069,0.7,25.2,15.9,2.8,29.5,22.7,-2.6,37.6,188.7,179.0,57.7,263.5,216.5,194.4,175.5,271.7,147.7,186.4,173.5
255,28,4,9,34,1,21,10,38.1726605990987,75.0883759617384,60.744628330899296,3.0610384970842595,28.523537890297362,0.7,25.2,15.9,2.8,29.5,22.7,-2.6,37.6,188.7,179.0,57.7,263.5,216.5,194.4,175.5,271.7,147.7,186.4,173.5
256,28,4,9,34,1,22,8,24.874083237607138,87.8353087960075,42.567564080731145,11.137266869526398,2.89642915854646,3.2,23.3,14.3,0.7,27.4,22.4,-1.2,33.0,180.2,559.5,346.6,23.5,152.1,212.9,256.8,196.5,77.6,241.6,187.9
257,28,4,9,34,1,22,7,24.874083237607138,87.8353087960075,42.567564080731145,4.866818398030924,16.662644352240946,3.2,23.3,14.3,0.7,27.4,22.4,-1.2,33.0,180.2,559.5,346.6,23.5,152.1,212.9,256.8,196.5,77.6,241.6,187.9
258,28,4,9,34,1,22,6,24.874083237607138,87.8353087960075,42.567564080731145,3.5838054418148455,6.793541092237841,3.2,23.3,14.3,0.7,27.4,22.4,-1.2,33.0,180.2,559.5,346.6,23.5,152.1,212.9,256.8,196.5,77.6,241.6,187.9
259,28,4,9,34,1,22,5,24.874083237607138,87.8353087960075,42.567564080731145,3.2813712501211545,0.2622459903666843,3.2,23.3,14.3,0.7,27.4,22.4,-1.2,33.0,180.2,559.5,346.6,23.5,152.1,212.9,256.8,196.5,77.6,241.6,187.9
260,28,4,9,34,1,22,4,24.874083237607138,87.8353087960075,42.567564080731145,12.241217616568814,0.022864184453156487,3.2,23.3,14.3,0.7,27.4,22.4,-1.2,33.0,180.2,559.5,346.6,23.5,152.1,212.9,256.8,196.5,77.6,241.6,187.9
261,28,4,9,34,1,22,3,24.874083237607138,87.8353087960075,42.567564080731145,13.105559620628842,0.007398640063129969,3.2,23.3,14.3,0.7,27.4,22.4,-1.2,33.0,180.2,559.5,346.6,23.5,152.1,212.9,256.8,196.5,77.6,241.6,187.9
262,28,4,9,34,1,22,2,24.874083237607138,87.8353087960075,42.567564080731145,4.845444999679543,0.0953708570718302,3.2,23.3,14.3,0.7,27.4,22.4,-1.2,33.0,180.2,559.5,346.6,23.5,152.1,212.9,256.8,196.5,77.6,241.6,187.9
263,28,4,9,34,1,22,1,24.874083237607138,87.8353087960075,42.567564080731145,7.028363132868284,0.01694527240265251,3.2,23.3,14.3,0.7,27.4,22.4,-1.2,33.0,180.2,559.5,346.6,23.5,152.1,212.9,256.8,196.5,77.6,241.6,187.9
264,29,4,5,23,2,21,12,29.150835026950602,60.55312954876274,42.421177389362796,2.0312392041448333,0.0069213084461538414,-1.8,25.2,14.7,0.6,30.7,22.7,-5.3,22.6,100.6,103.3,131.5,125.6,215.4,189.8,188.6,308.7,160.8,179.8,165.1
265,29,4,5,23,2,21,11,29.150835026950602,60.55312954876274,42.421177389362796,8.799043710838209,7.436067635217069,-1.8,25.2,14.7,0.6,30.7,22.7,-5.3,22.6,100.6,103.3,131.5,125.6,215.4,189.8,188.6,308.7,160.8,179.8,165.1
266,29,4,5,23,2,21,10,29.150835026950602,60.55312954876274,42.421177389362796,3.0610384970842595,28.523537890297362,-1.8,25.2,14.7,0.6,30.7,22.7,-5.3,22.6,100.6,103.3,131.5,125.6,215.4,189.8,188.6,308.7,160.8,179.8,165.1
267,29,4,5,23,2,22,8,20.809401784925335,73.59118319817009,32.83603142411373,11.137266869526398,2.89642915854646,1.2,22.5,12.3,-2.2,26.9,20.8,-4.3,17.1,144.3,373.8,222.3,4.6,146.8,177.4,240.8,223.3,98.0,200.2,171.6
268,29,4,5,23,2,22,7,20.809401784925335,73.59118319817009,32.83603142411373,4.866818398030924,16.662644352240946,1.2,22.5,12.3,-2.2,26.9,20.8,-4.3,17.1,144.3,373.8,222.3,4.6,146.8,177.4,240.8,223.3,98.0,200.2,171.6
269,29,4,5,23,2,22,6,20.809401784925335,73.59118319817009,32.83603142411373,3.5838054418148455,6.793541092237841,1.2,22.5,12.3,-2.2,26.9,20.8,-4.3,17.1,144.3,373.8,222.3,4.6,146.8,177.4,240.8,223.3,98.0,200.2,171.6
270,29,4,5,23,2,22,5,20.809401784925335,73.59118319817009,32.83603142411373,3.2813712501211545,0.2622459903666843,1.2,22.5,12.3,-2.2,26.9,20.8,-4.3,17.1,144.3,373.8,222.3,4.6,146.8,177.4,240.8,223.3,98.0,200.2,171.6
271,29,4,5,23,2,22,4,20.809401784925335,73.59118319817009,32.83603142411373,12.241217616568814,0.022864184453156487,1.2,22.5,12.3,-2.2,26.9,20.8,-4.3,17.1,144.3,373.8,222.3,4.6,146.8,177.4,240.8,223.3,98.0,200.2,171.6
272,29,4,5,23,2,22,3,20.809401784925335,73.59118319817009,32.83603142411373,13.105559620628842,0.007398640063129969,1.2,22.5,12.3,-2.2,26.9,20.8,-4.3,17.1,144.3,373.8,222.3,4.6,146.8,177.4,240.8,223.3,98.0,200.2,171.6
273,29,4,5,23,2,22,2,20.809401784925335,73.59118319817009,32.83603142411373,4.845444999679543,0.0953708570718302,1.2,22.5,12.3,-2.2,26.9,20.8,-4.3,17.1,144.3,373.8,222.3,4.6,146.8,177.4,240.8,223.3,98.0,200.2,171.6
274,29,4,5,23,2,22,1,20.809401784925335,73.59118319817009,32.83603142411373,7.028363132868284,0.01694527240265251,1.2,22.5,12.3,-2.2,26.9,20.8,-4.3,17.1,144.3,373.8,222.3,4.6,146.8,177.4,240.8,223.3,98.0,200.2,171.6
275,30,4,19,51,7,21,12,20.880091897145885,70.65918070284883,32.37984164090708,2.0312392041448333,0.0069213084461538414,0.3,25.0,16.3,3.8,29.0,21.4,-2.4,33.6,74.8,198.1,104.5,98.4,200.3,173.8,198.8,294.9,180.8,219.6,190.6
276,30,4,19,51,7,21,11,20.880091897145885,70.65918070284883,32.37984164090708,8.799043710838209,7.436067635217069,0.3,25.0,16.3,3.8,29.0,21.4,-2.4,33.6,74.8,198.1,104.5,98.4,200.3,173.8,198.8,294.9,180.8,219.6,190.6
277,30,4,19,51,7,21,10,20.880091897145885,70.65918070284883,32.37984164090708,3.0610384970842595,28.523537890297362,0.3,25.0,16.3,3.8,29.0,21.4,-2.4,33.6,74.8,198.1,104.5,98.4,200.3,173.8,198.8,294.9,180.8,219.6,190.6
278,30,4,19,51,7,22,8,10.00265087920827,69.39072572260343,15.404834029143167,11.137266869526398,2.89642915854646,3.2,23.0,14.5,1.6,26.5,20.1,-0.8,16.8,196.6,446.2,520.6,4.1,148.7,195.8,283.1,211.7,109.1,226.4,179.8
279,30,4,19,51,7,22,7,10.00265087920827,69.39072572260343,15.404834029143167,4.866818398030924,16.662644352240946,3.2,23.0,14.5,1.6,26.5,20.1,-0.8,16.8,196.6,446.2,520.6,4.1,148.7,195.8,283.1,211.7,109.1,226.4,179.8
280,30,4,19,51,7,22,6,10.00265087920827,69.39072572260343,15.404834029143167,3.5838054418148455,6.793541092237841,3.2,23.0,14.5,1.6,26.5,20.1,-0.8,16.8,196.6,446.2,520.6,4.1,148.7,195.8,283.1,211.7,109.1,226.4,179.8
281,30,4,19,51,7,22,5,10.00265087920827,69.39072572260343,15.404834029143167,3.2813712501211545,0.2622459903666843,3.2,23.0,14.5,1.6,26.5,20.1,-0.8,16.8,196.6,446.2,520.6,4.1,148.7,195.8,283.1,211.7,109.1,226.4,179.8
282,30,4,19,51,7,22,4,10.00265087920827,69.39072572260343,15.404834029143167,12.241217616568814,0.022864184453156487,3.2,23.0,14.5,1.6,26.5,20.1,-0.8,16.8,196.6,446.2,520.6,4.1,148.7,195.8,283.1,211.7,109.1,226.4,179.8
283,30,4,19,51,7,22,3,10.00265087920827,69.39072572260343,15.404834029143167,13.105559620628842,0.007398640063129969,3.2,23.0,14.5,1.6,26.5,20.1,-0.8,16.8,196.6,446.2,520.6,4.1,148.7,195.8,283.1,211.7,109.1,226.4,179.8
284,30,4,19,51,7,22,2,10.00265087920827,69.39072572260343,15.404834029143167,4.845444999679543,0.0953708570718302,3.2,23.0,14.5,1.6,26.5,20.1,-0.8,16.8,196.6,446.2,520.6,4.1,148.7,195.8,283.1,211.7,109.1,226.4,179.8
285,30,4,19,51,7,22,1,10.00265087920827,69.39072572260343,15.404834029143167,7.028363132868284,0.01694527240265251,3.2,23.0,14.5,1.6,26.5,20.1,-0.8,16.8,196.6,446.2,520.6,4.1,148.7,195.8,283.1,211.7,109.1,226.4,179.8
286,31,4,1,6,6,21,12,74.72828488115225,48.1181118735704,100.00000000000001,2.0312392041448333,0.0069213084461538414,2.1,25.2,16.2,3.8,29.4,22.5,-1.6,62.4,262.2,268.5,91.8,236.5,206.2,161.1,173.5,287.4,146.7,209.9,187.3
287,31,4,1,6,6,21,11,74.72828488115225,48.1181118735704,100.00000000000001,8.799043710838209,7.436067635217069,2.1,25.2,16.2,3.8,29.4,22.5,-1.6,62.4,262.2,268.5,91.8,236.5,206.2,161.1,173.5,287.4,146.7,209.9,187.3
288,31,4,1,6,6,21,10,74.72828488115225,48.1181118735704,100.00000000000001,3.0610384970842595,28.523537890297362,2.1,25.2,16.2,3.8,29.4,22.5,-1.6,62.4,262.2,268.5,91.8,236.5,206.2,161.1,173.5,287.4,146.7,209.9,187.3
289,31,4,1,6,6,22,8,50.658301670053895,69.12039925140363,77.77175717354994,11.137266869526398,2.89642915854646,4.3,22.8,14.5,2.0,26.2,21.5,-1.0,39.6,311.5,354.1,355.1,21.9,142.1,177.5,268.2,199.6,68.6,229.7,174.7
290,31,4,1,6,6,22,7,50.658301670053895,69.12039925140363,77.77175717354994,4.866818398030924,16.662644352240946,4.3,22.8,14.5,2.0,26.2,21.5,-1.0,39.6,311.5,354.1,355.1,21.9,142.1,177.5,268.2,199.6,68.6,229.7,174.7
291,31,4,1,6,6,22,6,50.658301670053895,69.12039925140363,77.77175717354994,3.5838054418148455,6.793541092237841,4.3,22.8,14.5,2.0,26.2,21.5,-1.0,39.6,311.5,354.1,355.1,21.9,142.1,177.5,268.2,199.6,68.6,229.7,174.7
292,31,4,1,6,6,22,5,50.658301670053895,69.12039925140363,77.77175717354994,3.2813712501211545,0.2622459903666843,4.3,22.8,14.5,2.0,26.2,21.5,-1.0,39.6,311.5,354.1,355.1,21.9,142.1,177.5,268.2,199.6,68.6,229.7,174.7
293,31,4,1,6,6,22,4,50.658301670053895,69.12039925140363,77.77175717354994,12.241217616568814,0.022864184453156487,4.3,22.8,14.5,2.0,26.2,21.5,-1.0,39.6,311.5,354.1,355.1,21.9,142.1,177.5,268.2,199.6,68.6,229.7,174.7
294,31,4,1,6,6,22,3,50.658301670053895,69.12039925140363,77.77175717354994,13.105559620628842,0.007398640063129969,4.3,22.8,14.5,2.0,26.2,21.5,-1.0,39.6,311.5,354.1,355.1,21.9,142.1,177.5,268.2,199.6,68.6,229.7,174.7
295,31,4,1,6,6,22,2,50.658301670053895,69.12039925140363,77.77175717354994,4.845444999679543,0.0953708570718302,4.3,22.8,14.5,2.0,26.2,21.5,-1.0,39.6,311.5,354.1,355.1,21.9,142.1,177.5,268.2,199.6,68.6,229.7,174.7
296,31,4,1,6,6,22,1,50.658301670053895,69.12039925140363,77.77175717354994,7.028363132868284,0.01694527240265251,4.3,22.8,14.5,2.0,26.2,21.5,-1.0,39.6,311.5,354.1,355.1,21.9,142.1,177.5,268.2,199.6,68.6,229.7,174.7
297,32,4,10,36,8,21,12,9.89661571087744,68.95404449989601,15.205638037833479,2.0312392041448333,0.0069213084461538414,6.4,25.2,19.7,9.7,27.9,22.6,4.8,55.5,145.8,510.1,242.3,188.6,97.5,110.9,196.1,262.3,175.1,160.7,146.9
298,32,4,10,36,8,21,11,9.89661571087744,68.95404449989601,15.205638037833479,8.799043710838209,7.436067635217069,6.4,25.2,19.7,9.7,27.9,22.6,4.8,55.5,145.8,510.1,242.3,188.6,97.5,110.9,196.1,262.3,175.1,160.7,146.9
299,32,4,10,36,8,21,10,9.89661571087744,68.95404449989601,15.205638037833479,3.0610384970842595,28.523537890297362,6.4,25.2,19.7,9.7,27.9,22.6,4.8,55.5,145.8,510.1,242.3,188.6,97.5,110.9,196.1,262.3,175.1,160.7,146.9
300,32,4,10,36,8,22,7,8.35026950605284,63.110833853191934,12.362536704183633,4.866818398030924,16.662644352240946,8.9,24.2,18.4,7.7,27.3,21.2,6.1,81.6,221.5,184.7,140.4,53.7,47.5,115.7,261.7,210.0,114.4,180.0,130.3
301,32,4,10,36,8,22,6,8.35026950605284,63.110833853191934,12.362536704183633,3.5838054418148455,6.793541092237841,8.9,24.2,18.4,7.7,27.3,21.2,6.1,81.6,221.5,184.7,140.4,53.7,47.5,115.7,261.7,210.0,114.4,180.0,130.3
302,32,4,10,36,8,22,5,8.35026950605284,63.110833853191934,12.362536704183633,3.2813712501211545,0.2622459903666843,8.9,24.2,18.4,7.7,27.3,21.2,6.1,81.6,221.5,184.7,140.4,53.7,47.5,115.7,261.7,210.0,114.4,180.0,130.3
