weather,kind,year,month,ratio,inn,out,AT_1,AT_2,AT_3,AT_4,AT_5,AT_6,AT_7,AT_8,AT_9,AT_10,AT_11,AT_12,HT_1,HT_2,HT_3,HT_4,HT_5,HT_6,HT_7,HT_8,HT_9,HT_10,HT_11,HT_12,LT_1,LT_2,LT_3,LT_4,LT_5,LT_6,LT_7,LT_8,LT_9,LT_10,LT_11,LT_12,RAIN_1,RAIN_2,RAIN_3,RAIN_4,RAIN_5,RAIN_6,RAIN_7,RAIN_8,RAIN_9,RAIN_10,RAIN_11,RAIN_12,SUN_1,SUN_2,SUN_3,SUN_4,SUN_5,SUN_6,SUN_7,SUN_8,SUN_9,SUN_10,SUN_11,SUN_12
거창,10,22,6,8423,1815.108,3198.0,-1.0,3.2,8.7,12.8,16.4,21.5,25.1,24.2,20.3,13.15555556,6.744444444,0.322222222,5.7,10.9,15.9,19.9,23.3,27.2,30.6,29.7,25.7,20.75555556,13.96666667,6.755555556,-7.3,-3.8,1.8,5.5,9.9,16.6,21.0,20.7,16.4,7.255555556,0.6777777779999999,-5.366666667,12.5,26.3,82.5,49.2,102.5,82.1,211.3,328.4,91.9,98.08888889,38.66666667,25.66666667,188.7,212.0,213.3,243.5,211.6,177.7,217.7,143.2,123.4,190.2333333,170.4666667,185.1666667
거창,0,22,5,8423,1517.1129999999996,4.9,-1.0,3.2,8.7,12.8,16.4,21.5,25.1,24.2,20.3,13.15555556,6.744444444,0.322222222,5.7,10.9,15.9,19.9,23.3,27.2,30.6,29.7,25.7,20.75555556,13.96666667,6.755555556,-7.3,-3.8,1.8,5.5,9.9,16.6,21.0,20.7,16.4,7.255555556,0.6777777779999999,-5.366666667,12.5,26.3,82.5,49.2,102.5,82.1,211.3,328.4,91.9,98.08888889,38.66666667,25.66666667,188.7,212.0,213.3,243.5,211.6,177.7,217.7,143.2,123.4,190.2333333,170.4666667,185.1666667
거창,8,22,5,8423,1517.1129999999996,4.9,-1.0,3.2,8.7,12.8,16.4,21.5,25.1,24.2,20.3,13.15555556,6.744444444,0.322222222,5.7,10.9,15.9,19.9,23.3,27.2,30.6,29.7,25.7,20.75555556,13.96666667,6.755555556,-7.3,-3.8,1.8,5.5,9.9,16.6,21.0,20.7,16.4,7.255555556,0.6777777779999999,-5.366666667,12.5,26.3,82.5,49.2,102.5,82.1,211.3,328.4,91.9,98.08888889,38.66666667,25.66666667,188.7,212.0,213.3,243.5,211.6,177.7,217.7,143.2,123.4,190.2333333,170.4666667,185.1666667
거창,0,22,4,8423,3842.014,41.540000000000006,-1.0,3.2,8.7,12.8,16.4,21.5,25.1,24.2,20.3,13.15555556,6.744444444,0.322222222,5.7,10.9,15.9,19.9,23.3,27.2,30.6,29.7,25.7,20.75555556,13.96666667,6.755555556,-7.3,-3.8,1.8,5.5,9.9,16.6,21.0,20.7,16.4,7.255555556,0.6777777779999999,-5.366666667,12.5,26.3,82.5,49.2,102.5,82.1,211.3,328.4,91.9,98.08888889,38.66666667,25.66666667,188.7,212.0,213.3,243.5,211.6,177.7,217.7,143.2,123.4,190.2333333,170.4666667,185.1666667
거창,4,22,3,8423,15459.506,2.06,-1.0,3.2,8.7,12.8,16.4,21.5,25.1,24.2,20.3,13.15555556,6.744444444,0.322222222,5.7,10.9,15.9,19.9,23.3,27.2,30.6,29.7,25.7,20.75555556,13.96666667,6.755555556,-7.3,-3.8,1.8,5.5,9.9,16.6,21.0,20.7,16.4,7.255555556,0.6777777779999999,-5.366666667,12.5,26.3,82.5,49.2,102.5,82.1,211.3,328.4,91.9,98.08888889,38.66666667,25.66666667,188.7,212.0,213.3,243.5,211.6,177.7,217.7,143.2,123.4,190.2333333,170.4666667,185.1666667
거창,0,22,3,8423,15459.506,2.06,-1.0,3.2,8.7,12.8,16.4,21.5,25.1,24.2,20.3,13.15555556,6.744444444,0.322222222,5.7,10.9,15.9,19.9,23.3,27.2,30.6,29.7,25.7,20.75555556,13.96666667,6.755555556,-7.3,-3.8,1.8,5.5,9.9,16.6,21.0,20.7,16.4,7.255555556,0.6777777779999999,-5.366666667,12.5,26.3,82.5,49.2,102.5,82.1,211.3,328.4,91.9,98.08888889,38.66666667,25.66666667,188.7,212.0,213.3,243.5,211.6,177.7,217.7,143.2,123.4,190.2333333,170.4666667,185.1666667
거창,4,22,2,8423,11292.08,0.14,-1.0,3.2,8.7,12.8,16.4,21.5,25.1,24.2,20.3,13.15555556,6.744444444,0.322222222,5.7,10.9,15.9,19.9,23.3,27.2,30.6,29.7,25.7,20.75555556,13.96666667,6.755555556,-7.3,-3.8,1.8,5.5,9.9,16.6,21.0,20.7,16.4,7.255555556,0.6777777779999999,-5.366666667,12.5,26.3,82.5,49.2,102.5,82.1,211.3,328.4,91.9,98.08888889,38.66666667,25.66666667,188.7,212.0,213.3,243.5,211.6,177.7,217.7,143.2,123.4,190.2333333,170.4666667,185.1666667
거창,0,22,2,8423,11292.08,0.14,-1.0,3.2,8.7,12.8,16.4,21.5,25.1,24.2,20.3,13.15555556,6.744444444,0.322222222,5.7,10.9,15.9,19.9,23.3,27.2,30.6,29.7,25.7,20.75555556,13.96666667,6.755555556,-7.3,-3.8,1.8,5.5,9.9,16.6,21.0,20.7,16.4,7.255555556,0.6777777779999999,-5.366666667,12.5,26.3,82.5,49.2,102.5,82.1,211.3,328.4,91.9,98.08888889,38.66666667,25.66666667,188.7,212.0,213.3,243.5,211.6,177.7,217.7,143.2,123.4,190.2333333,170.4666667,185.1666667
거창,2,22,2,8423,11292.08,0.14,-1.0,3.2,8.7,12.8,16.4,21.5,25.1,24.2,20.3,13.15555556,6.744444444,0.322222222,5.7,10.9,15.9,19.9,23.3,27.2,30.6,29.7,25.7,20.75555556,13.96666667,6.755555556,-7.3,-3.8,1.8,5.5,9.9,16.6,21.0,20.7,16.4,7.255555556,0.6777777779999999,-5.366666667,12.5,26.3,82.5,49.2,102.5,82.1,211.3,328.4,91.9,98.08888889,38.66666667,25.66666667,188.7,212.0,213.3,243.5,211.6,177.7,217.7,143.2,123.4,190.2333333,170.4666667,185.1666667
거창,4,22,1,8423,7944.3200000000015,14.0,-1.0,3.2,8.7,12.8,16.4,21.5,25.1,24.2,20.3,13.15555556,6.744444444,0.322222222,5.7,10.9,15.9,19.9,23.3,27.2,30.6,29.7,25.7,20.75555556,13.96666667,6.755555556,-7.3,-3.8,1.8,5.5,9.9,16.6,21.0,20.7,16.4,7.255555556,0.6777777779999999,-5.366666667,12.5,26.3,82.5,49.2,102.5,82.1,211.3,328.4,91.9,98.08888889,38.66666667,25.66666667,188.7,212.0,213.3,243.5,211.6,177.7,217.7,143.2,123.4,190.2333333,170.4666667,185.1666667
거창,0,22,1,8423,7944.3200000000015,14.0,-1.0,3.2,8.7,12.8,16.4,21.5,25.1,24.2,20.3,13.15555556,6.744444444,0.322222222,5.7,10.9,15.9,19.9,23.3,27.2,30.6,29.7,25.7,20.75555556,13.96666667,6.755555556,-7.3,-3.8,1.8,5.5,9.9,16.6,21.0,20.7,16.4,7.255555556,0.6777777779999999,-5.366666667,12.5,26.3,82.5,49.2,102.5,82.1,211.3,328.4,91.9,98.08888889,38.66666667,25.66666667,188.7,212.0,213.3,243.5,211.6,177.7,217.7,143.2,123.4,190.2333333,170.4666667,185.1666667
거창,2,22,1,8423,7944.3200000000015,14.0,-1.0,3.2,8.7,12.8,16.4,21.5,25.1,24.2,20.3,13.15555556,6.744444444,0.322222222,5.7,10.9,15.9,19.9,23.3,27.2,30.6,29.7,25.7,20.75555556,13.96666667,6.755555556,-7.3,-3.8,1.8,5.5,9.9,16.6,21.0,20.7,16.4,7.255555556,0.6777777779999999,-5.366666667,12.5,26.3,82.5,49.2,102.5,82.1,211.3,328.4,91.9,98.08888889,38.66666667,25.66666667,188.7,212.0,213.3,243.5,211.6,177.7,217.7,143.2,123.4,190.2333333,170.4666667,185.1666667
목포,4,22,8,8547,2027.112,271.105,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,0,22,8,8547,2027.112,271.105,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,7,22,8,8547,2027.112,271.105,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,2,22,8,8547,2027.112,271.105,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,6,22,8,8547,2027.112,271.105,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,1,22,8,8547,2027.112,271.105,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,4,22,7,8547,1759.313,3357.3,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,0,22,7,8547,1759.313,3357.3,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,7,22,7,8547,1759.313,3357.3,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,2,22,7,8547,1759.313,3357.3,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,6,22,7,8547,1759.313,3357.3,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,5,22,7,8547,1759.313,3357.3,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,1,22,7,8547,1759.313,3357.3,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,4,22,6,8547,1815.108,3198.0,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,0,22,6,8547,1815.108,3198.0,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,7,22,6,8547,1815.108,3198.0,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,2,22,6,8547,1815.108,3198.0,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,8,22,6,8547,1815.108,3198.0,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,10,22,6,8547,1815.108,3198.0,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,6,22,6,8547,1815.108,3198.0,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,5,22,6,8547,1815.108,3198.0,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,1,22,6,8547,1815.108,3198.0,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,4,22,5,8547,1517.1129999999996,4.9,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,0,22,5,8547,1517.1129999999996,4.9,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,7,22,5,8547,1517.1129999999996,4.9,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,2,22,5,8547,1517.1129999999996,4.9,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,8,22,5,8547,1517.1129999999996,4.9,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,10,22,5,8547,1517.1129999999996,4.9,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,6,22,5,8547,1517.1129999999996,4.9,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,5,22,5,8547,1517.1129999999996,4.9,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,4,22,4,8547,3842.014,41.540000000000006,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,0,22,4,8547,3842.014,41.540000000000006,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,7,22,4,8547,3842.014,41.540000000000006,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
목포,2,22,4,8547,3842.014,41.540000000000006,2.0,4.9,9.2,13.9,17.6,22.7,26.8,26.4,23.4,16.64444444,10.3,3.744444444,5.7,8.9,13.8,18.1,21.7,26.4,30.2,29.7,26.7,20.97777778,14.24444444,7.411111111,-1.6,1.2,5.7,10.0,13.9,19.7,24.1,23.8,20.7,13.12222222,6.9,0.566666667,39.7,25.9,127.4,51.9,112.3,108.3,327.5,124.4,91.4,94.42222222,54.92222222,48.95555556,175.4,170.5,223.5,241.0,239.6,243.9,217.2,190.6,158.6,209.5444444,164.5444444,149.4666667
