,kind,market,corp,wide,city,price,year,month,area,ratio,amount,weather,inn,out
7793,7,10,30,1,37,493.45,18,12,5471,6601,361120,30,2857.805000000001,232.2
7794,4,12,2,2,15,1256.25,17,9,2087,5974,124702,9,19027.606,6.05
7795,5,27,66,1,37,579.11,19,1,4330,8170,353752,30,5570.91,821.0
7796,0,1,4,6,36,661.42,20,5,5743,7883,452737,21,1757.0379999999998,55.15000000000001
7797,0,19,51,7,27,857.06,21,4,1687,8314,140261,27,3842.014,41.540000000000006
7798,8,5,23,2,9,846.61,20,4,2365,8098,191509,29,3978.408,5.0
7799,6,11,36,4,12,700.0,18,11,263,9368,24662,7,5020.0059999999985,145.07999999999996
7800,2,10,75,2,9,820.81,20,7,2365,8098,191509,29,2150.1100000000006,3491.0
7801,0,11,1,9,11,652.81,16,6,453,6270,28405,13,2877.005000000001,3195.7
7802,4,21,35,4,12,404.38,19,9,311,8426,26244,7,2537.424,3558.08
7803,8,8,15,1,33,551.99,19,5,4330,8170,353752,10,2304.702,912.246
7804,4,5,79,2,9,355.05,18,6,3369,6296,212066,29,4233.002,155.28600000000003
7805,4,21,54,1,35,937.5,20,8,2825,8783,248082,15,3704.711000000001,607.006
7806,7,10,75,6,36,601.78,18,4,11327,4932,558659,21,6105.710999999998,0.30000000000000004
7807,0,11,36,6,14,728.6,18,3,11327,4932,558659,8,10063.706,29.2
7808,4,7,27,9,11,1000.0,20,5,693,6620,45885,13,1757.0379999999998,55.15000000000001
7809,2,10,10,6,36,1151.39,20,12,5743,7883,452737,21,6157.801,1.79
7810,4,24,61,6,22,1281.95,21,3,6775,8547,579042,20,15459.506000000001,2.06
7811,6,8,33,2,26,846.97,18,6,3369,6296,212066,23,4233.002,155.28600000000003
7812,4,5,23,2,1,1019.5,20,10,2365,8098,191509,7,5213.902,7.88
7813,0,24,61,1,37,924.27,20,9,2825,8783,248082,30,3378.003,2.2
7814,0,20,28,1,33,1084.56,20,11,2825,8783,248082,10,4786.045000000001,2.016
7815,4,10,60,9,19,809.67,18,5,1233,5570,68687,17,4752.003,34.90000000000001
7816,4,26,64,1,34,836.01,21,8,4023,8423,338877,14,2027.112,271.105
7817,0,25,63,4,12,428.44,21,6,332,7968,26487,7,1815.108,3198.0
7818,4,5,79,2,2,776.3,19,4,3309,7471,247231,30,5370.9090000000015,10.409999999999998
7819,6,8,33,1,37,654.58,21,7,4023,8423,338877,30,1759.3129999999999,3357.3
7820,7,8,29,6,14,913.45,20,4,5743,7883,452737,8,3978.408,5.0
7821,0,3,13,2,29,527.5,20,6,2365,8098,191509,25,1832.019,1423.4429999999998
7822,0,10,60,4,13,722.13,19,4,311,8426,26244,7,5370.9090000000015,10.409999999999998
7823,0,28,70,1,37,1150.0,21,4,4023,8423,338877,30,3842.014,41.540000000000006
7824,0,10,60,1,33,939.13,18,6,5471,6601,361120,10,4233.002,155.28600000000003
7825,0,5,21,2,2,199.19,19,8,3309,7471,247231,30,1317.91,6311.0
7826,0,5,21,4,13,425.0,19,1,311,8426,26244,7,5570.91,821.0
7827,7,1,6,6,14,315.83,18,4,11327,4932,558659,8,6105.710999999998,0.30000000000000004
7828,0,8,15,2,2,237.4,19,7,3309,7471,247231,30,2498.442,20950.006
7829,7,2,12,6,14,535.71,19,1,8467,6873,581958,8,5570.91,821.0
7830,4,21,35,1,33,996.67,20,11,2825,8783,248082,10,4786.045000000001,2.016
7831,4,7,14,2,9,797.33,19,4,3309,7471,247231,29,5370.9090000000015,10.409999999999998
7832,2,12,39,1,35,434.55,19,6,4330,8170,353752,15,1395.514,10152.36
7833,2,8,33,1,0,561.33,21,7,4023,8423,338877,1,1759.3129999999999,3357.3
7834,2,3,55,2,26,470.26,19,11,3309,7471,247231,23,3125.007,1558.0510000000004
7835,2,9,77,2,29,491.54,19,4,3309,7471,247231,25,5370.9090000000015,10.409999999999998
7836,0,11,36,2,26,717.0,19,12,3309,7471,247231,23,1447.099,1.66
7837,7,10,75,6,10,906.68,19,3,8467,6873,581958,4,4655.0239999999985,4.72
7838,4,6,26,9,11,406.56,18,7,1233,5570,68687,13,3284.0330000000013,2294.8360000000002
7839,2,8,33,1,37,519.43,18,9,5471,6601,361120,30,3214.3150000000005,122.1
7840,6,21,54,1,33,844.25,20,10,2825,8783,248082,10,5213.902,7.88
7841,6,5,22,4,13,105.26,19,8,311,8426,26244,7,1317.91,6311.0
7842,4,21,35,2,29,1014.39,20,3,2365,8098,191509,25,4192.700000000002,1.76
7843,7,10,75,1,35,487.39,19,3,4330,8170,353752,15,4655.0239999999985,4.72
7844,4,6,26,9,19,659.69,18,8,1233,5570,68687,17,4736.804000000001,436.75
7845,4,2,78,7,27,937.5,20,9,1142,7896,90175,27,3378.003,2.2
7846,6,15,44,6,14,559.44,20,6,5743,7883,452737,8,1832.019,1423.4429999999998
7847,2,1,5,6,36,571.34,18,11,11327,4932,558659,21,5020.0059999999985,145.07999999999996
7848,4,5,23,1,33,555.58,18,10,5471,6601,361120,10,3537.007,4.4
7849,5,27,66,9,11,273.26,19,7,944,5500,51922,13,2498.442,20950.006
7850,4,6,25,2,9,481.13,19,11,3309,7471,247231,29,3125.007,1558.0510000000004
7851,6,26,64,1,16,841.82,18,10,5471,6601,361120,10,3537.007,4.4
7852,4,24,62,1,37,301.55,18,7,5471,6601,361120,30,3284.0330000000013,2294.8360000000002
7853,4,2,78,6,38,551.31,21,4,6775,8547,579042,31,3842.014,41.540000000000006
7854,0,25,63,1,34,98.08,19,1,4330,8170,353752,14,5570.91,821.0
7855,0,10,10,2,9,988.08,20,9,2365,8098,191509,29,3378.003,2.2
7856,7,8,29,1,0,143.33,18,4,5471,6601,361120,1,6105.710999999998,0.30000000000000004
7857,4,17,48,1,16,638.34,18,6,5471,6601,361120,10,4233.002,155.28600000000003
7858,0,11,36,6,14,857.31,17,5,9230,5578,514896,8,1415.802,7.0
7859,2,12,39,4,12,479.11,18,8,263,9368,24662,7,4736.804000000001,436.75
7860,4,23,59,7,17,734.43,21,4,1687,8314,140261,12,3842.014,41.540000000000006
7861,4,23,59,7,17,569.32,19,5,2373,7957,188857,12,2304.702,912.246
7862,0,10,60,6,36,596.24,18,8,11327,4932,558659,21,4736.804000000001,436.75
7863,0,11,36,2,29,1000.0,17,4,2087,5974,124702,25,10110.03,4.3
7864,0,10,60,9,19,834.59,18,2,1233,5570,68687,17,9088.504,2.2
7865,4,5,79,2,29,547.33,20,7,2365,8098,191509,25,2150.1100000000006,3491.0
7866,2,3,55,1,35,1652.07,21,2,4023,8423,338877,15,11292.08,0.14
7867,8,9,34,6,31,433.04,18,6,11327,4932,558659,26,4233.002,155.28600000000003
7868,4,6,25,1,0,757.6,20,8,2825,8783,248082,1,3704.711000000001,607.006
7869,4,5,23,2,9,270.18,19,6,3309,7471,247231,29,1395.514,10152.36
7870,4,10,30,6,20,859.97,17,5,9230,5578,514896,8,1415.802,7.0
7871,0,24,61,1,28,353.64,19,6,4330,8170,353752,24,1395.514,10152.36
7872,6,10,60,9,19,673.72,18,10,1233,5570,68687,17,3537.007,4.4
7873,7,10,30,2,1,934.33,20,4,2365,8098,191509,7,3978.408,5.0
7874,8,5,23,8,32,759.43,20,5,955,7594,72489,28,1757.0379999999998,55.15000000000001
7875,4,10,30,6,4,891.7,20,4,5743,7883,452737,3,3978.408,5.0
7876,6,7,27,1,35,497.99,20,6,2825,8783,248082,15,1832.019,1423.4429999999998
7877,7,1,6,7,27,855.0,20,3,1142,7896,90175,27,4192.700000000002,1.76
7878,1,10,75,1,35,553.17,18,1,5471,6601,361120,15,13452.006,3.08
7879,8,5,23,6,14,895.16,20,4,5743,7883,452737,8,3978.408,5.0
7880,4,26,64,1,34,283.06,19,8,4330,8170,353752,14,1317.91,6311.0
7881,0,1,4,3,5,236.05,19,7,33,6994,2321,4,2498.442,20950.006
7882,0,10,60,2,8,892.66,16,10,2057,7117,146390,25,1417.701,26.206
7883,4,21,35,2,1,500.0,19,2,3309,7471,247231,7,3132.005,165.31
7884,4,6,26,2,15,967.41,20,1,2365,8098,191509,9,2686.0110000000004,3.76
7885,4,21,54,4,12,950.0,20,3,356,8950,31861,7,4192.700000000002,1.76
7886,4,19,50,7,30,542.84,18,5,2646,6171,163291,6,4752.003,34.90000000000001
7887,4,5,23,2,9,1380.64,16,1,2057,7117,146390,29,24407.001,1.0
7888,4,21,35,6,14,1740.95,21,3,6775,8547,579042,8,15459.506000000001,2.06
7889,0,28,70,7,27,1098.6,20,10,1142,7896,90175,27,5213.902,7.88
7890,4,5,22,2,8,575.82,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
7891,4,6,25,2,9,668.09,19,12,3309,7471,247231,29,1447.099,1.66
7892,5,23,59,7,27,844.53,18,3,2646,6171,163291,27,10063.706,29.2
7893,4,28,67,6,36,772.17,18,12,11327,4932,558659,21,2857.805000000001,232.2
7894,4,29,69,4,13,625.0,20,6,356,8950,31861,7,1832.019,1423.4429999999998
7895,4,24,62,1,28,486.12,21,6,4023,8423,338877,24,1815.108,3198.0
7896,6,10,30,6,36,598.73,20,9,5743,7883,452737,21,3378.003,2.2
7897,4,5,79,6,38,519.34,20,7,5743,7883,452737,31,2150.1100000000006,3491.0
7898,4,12,2,6,38,537.42,18,6,11327,4932,558659,31,4233.002,155.28600000000003
7899,6,1,6,6,14,689.91,17,7,9230,5578,514896,8,12047.001,7.17
7900,2,17,47,2,8,900.0,20,10,2365,8098,191509,25,5213.902,7.88
7901,6,10,30,9,11,910.0,16,6,453,6270,28405,13,2877.005000000001,3195.7
7902,2,9,77,8,32,250.0,21,8,906,8265,74856,28,2027.112,271.105
7903,7,10,30,1,35,403.53,18,12,5471,6601,361120,15,2857.805000000001,232.2
7904,4,26,64,1,33,204.61,18,9,5471,6601,361120,10,3214.3150000000005,122.1
7905,0,9,16,1,33,419.59,19,9,4330,8170,353752,10,2537.424,3558.08
7906,5,2,78,6,20,596.25,18,9,11327,4932,558659,8,3214.3150000000005,122.1
7907,4,21,3,2,21,992.73,20,2,2365,8098,191509,19,2144.8110000000006,20.19
7908,2,10,60,7,17,575.11,21,7,1687,8314,140261,12,1759.3129999999999,3357.3
7909,1,4,8,2,7,476.38,19,12,3309,7471,247231,5,1447.099,1.66
7910,4,5,23,2,29,921.88,17,9,2087,5974,124702,25,19027.606,6.05
7911,8,12,39,2,1,719.67,17,4,2087,5974,124702,7,10110.03,4.3
7912,4,3,55,6,14,669.13,20,5,5743,7883,452737,8,1757.0379999999998,55.15000000000001
7913,6,8,29,5,23,433.12,20,9,13,7788,988,11,3378.003,2.2
7914,4,5,22,2,7,248.36,19,9,3309,7471,247231,5,2537.424,3558.08
7915,4,7,27,6,36,616.24,20,6,5743,7883,452737,21,1832.019,1423.4429999999998
7916,4,26,19,6,22,662.94,19,3,8467,6873,581958,20,4655.0239999999985,4.72
7917,4,5,23,8,32,151.07,19,4,1130,7875,89017,28,5370.9090000000015,10.409999999999998
7918,0,2,31,6,38,514.93,20,8,5743,7883,452737,31,3704.711000000001,607.006
7919,4,5,79,0,6,692.44,20,3,345,5942,20525,18,4192.700000000002,1.76
7920,4,5,79,6,4,394.88,19,8,8467,6873,581958,3,1317.91,6311.0
7921,7,8,29,2,2,567.65,19,5,3309,7471,247231,30,2304.702,912.246
7922,5,5,23,1,33,270.75,19,7,4330,8170,353752,10,2498.442,20950.006
7923,4,9,34,6,14,248.04,16,5,9521,5981,569472,8,943.504,833.01
7924,4,21,35,9,19,335.71,19,10,944,5500,51922,17,1702.412,5975.833000000001
7925,0,9,16,8,32,1021.94,20,3,955,7594,72489,28,4192.700000000002,1.76
7926,0,10,60,1,37,445.83,20,4,2825,8783,248082,30,3978.408,5.0
7927,4,21,54,8,32,588.14,20,6,955,7594,72489,28,1832.019,1423.4429999999998
7928,4,6,26,1,16,1020.2,20,2,2825,8783,248082,10,2144.8110000000006,20.19
7929,0,11,36,2,29,1335.38,16,1,2057,7117,146390,25,24407.001,1.0
7930,6,10,30,6,20,614.3,16,9,9521,5981,569472,8,1761.9829999999995,25.027
7931,4,8,15,5,23,1000.0,21,2,26,6173,1581,11,11292.08,0.14
7932,4,6,25,7,27,383.88,19,1,2373,7957,188857,27,5570.91,821.0
7933,4,20,24,2,9,303.29,18,4,3369,6296,212066,29,6105.710999999998,0.30000000000000004
7934,6,25,32,4,12,458.45,20,6,356,8950,31861,7,1832.019,1423.4429999999998
7935,7,29,68,2,8,955.0,20,2,2365,8098,191509,25,2144.8110000000006,20.19
7936,0,15,18,1,37,871.37,20,1,2825,8783,248082,30,2686.0110000000004,3.76
7937,0,10,60,7,30,1013.58,17,6,1632,6225,101600,6,4789.605000000001,104.17
7938,4,5,23,2,26,283.24,18,8,3369,6296,212066,23,4736.804000000001,436.75
7939,0,2,31,6,31,249.96,19,6,8467,6873,581958,26,1395.514,10152.36
7940,4,8,15,1,16,541.54,21,6,4023,8423,338877,10,1815.108,3198.0
7941,10,10,75,2,9,579.19,18,6,3369,6296,212066,29,4233.002,155.28600000000003
7942,0,27,66,2,29,483.33,20,4,2365,8098,191509,25,3978.408,5.0
7943,4,28,67,9,11,693.54,20,7,693,6620,45885,13,2150.1100000000006,3491.0
7944,0,8,29,1,34,1309.76,21,1,4023,8423,338877,14,7944.320000000002,14.0
7945,0,8,29,1,37,417.77,21,7,4023,8423,338877,30,1759.3129999999999,3357.3
7946,0,13,41,1,37,1081.12,20,2,2825,8783,248082,30,2144.8110000000006,20.19
7947,4,5,22,2,9,439.53,18,8,3369,6296,212066,29,4736.804000000001,436.75
7948,8,10,75,1,35,665.75,16,5,4749,7434,353063,15,943.504,833.01
7949,4,6,26,6,20,361.41,19,2,8467,6873,581958,8,3132.005,165.31
7950,0,15,44,2,26,937.86,16,10,2057,7117,146390,23,1417.701,26.206
7951,8,9,34,8,32,768.22,18,4,1254,6740,84519,28,6105.710999999998,0.30000000000000004
7952,4,4,9,2,26,762.68,18,1,3369,6296,212066,23,13452.006,3.08
7953,4,20,24,2,29,516.67,21,7,3159,9739,307653,25,1759.3129999999999,3357.3
7954,4,5,79,1,34,586.27,18,5,5471,6601,361120,14,4752.003,34.90000000000001
7955,4,21,3,8,32,668.19,18,5,1254,6740,84519,28,4752.003,34.90000000000001
7956,6,20,53,1,37,822.22,21,7,4023,8423,338877,30,1759.3129999999999,3357.3
7957,2,16,45,8,18,200.0,20,7,955,7594,72489,16,2150.1100000000006,3491.0
7958,4,21,3,2,15,1117.3,18,3,3369,6296,212066,9,10063.706,29.2
7959,6,1,5,6,4,250.0,20,7,5743,7883,452737,3,2150.1100000000006,3491.0
7960,4,9,34,2,26,436.79,18,9,3369,6296,212066,23,3214.3150000000005,122.1
7961,8,5,23,8,18,748.47,20,5,955,7594,72489,16,1757.0379999999998,55.15000000000001
7962,4,21,35,4,12,540.39,19,11,311,8426,26244,7,3125.007,1558.0510000000004
7963,0,2,12,6,14,750.0,20,10,5743,7883,452737,8,5213.902,7.88
7964,8,5,23,6,14,993.96,17,6,9230,5578,514896,8,4789.605000000001,104.17
7965,6,10,60,6,14,929.13,17,5,9230,5578,514896,8,1415.802,7.0
7966,4,5,23,2,29,793.27,20,8,2365,8098,191509,25,3704.711000000001,607.006
7967,4,6,25,6,14,910.84,21,4,6775,8547,579042,8,3842.014,41.540000000000006
7968,6,21,3,2,15,350.0,20,1,2365,8098,191509,9,2686.0110000000004,3.76
7969,4,17,48,2,26,626.92,19,5,3309,7471,247231,23,2304.702,912.246
7970,4,9,34,1,28,505.56,16,5,4749,7434,353063,24,943.504,833.01
7971,4,5,79,6,14,1282.85,21,1,6775,8547,579042,8,7944.320000000002,14.0
7972,0,2,31,1,37,1030.51,20,10,2825,8783,248082,30,5213.902,7.88
7973,4,7,27,6,22,713.83,21,4,6775,8547,579042,20,3842.014,41.540000000000006
7974,6,15,44,9,19,615.54,20,9,693,6620,45885,17,3378.003,2.2
7975,0,10,60,6,36,1462.15,16,2,9521,5981,569472,21,6681.08,0.305
7976,2,10,30,6,14,613.01,16,6,9521,5981,569472,8,2877.005000000001,3195.7
7977,4,6,26,2,9,565.0,19,11,3309,7471,247231,29,3125.007,1558.0510000000004
7978,6,11,36,7,30,750.0,18,6,2646,6171,163291,6,4233.002,155.28600000000003
7979,2,10,30,6,20,637.22,21,6,6775,8547,579042,8,1815.108,3198.0
7980,4,21,3,1,35,829.05,20,1,2825,8783,248082,15,2686.0110000000004,3.76
7981,0,10,10,2,9,839.93,21,7,3159,9739,307653,29,1759.3129999999999,3357.3
7982,0,11,36,2,29,782.72,20,4,2365,8098,191509,25,3978.408,5.0
7983,4,27,66,6,14,1112.0,20,10,5743,7883,452737,8,5213.902,7.88
7984,4,6,26,9,11,293.71,19,6,944,5500,51922,13,1395.514,10152.36
7985,0,3,13,1,33,808.92,20,5,2825,8783,248082,10,1757.0379999999998,55.15000000000001
7986,6,7,14,9,11,435.11,19,5,944,5500,51922,13,2304.702,912.246
7987,0,8,29,1,28,988.71,20,11,2825,8783,248082,24,4786.045000000001,2.016
7988,7,10,30,6,20,589.14,18,9,11327,4932,558659,8,3214.3150000000005,122.1
7989,6,9,34,1,33,674.69,17,3,3938,6081,239459,10,15412.6,0.21
7990,0,8,29,5,23,632.4,20,7,13,7788,988,11,2150.1100000000006,3491.0
7991,5,5,23,4,12,425.0,16,8,217,7108,15425,7,1936.7,415.33
7992,4,5,23,2,26,1103.0,17,4,2087,5974,124702,23,10110.03,4.3
7993,7,1,4,3,5,1469.9,21,3,42,7347,3120,4,15459.506000000001,2.06
7994,4,30,72,2,15,517.26,18,9,3369,6296,212066,9,3214.3150000000005,122.1
7995,6,7,14,6,22,311.62,20,6,5743,7883,452737,20,1832.019,1423.4429999999998
7996,6,5,22,2,29,753.85,18,6,3369,6296,212066,25,4233.002,155.28600000000003
7997,0,9,16,2,1,610.0,21,6,3159,9739,307653,7,1815.108,3198.0
7998,4,7,14,7,17,130.0,19,5,2373,7957,188857,12,2304.702,912.246
7999,0,13,41,1,37,774.28,21,8,4023,8423,338877,30,2027.112,271.105
8000,6,10,30,6,14,1028.86,21,4,6775,8547,579042,8,3842.014,41.540000000000006
8001,4,1,6,6,4,631.83,21,4,6775,8547,579042,3,3842.014,41.540000000000006
8002,6,1,5,6,14,238.26,19,8,8467,6873,581958,8,1317.91,6311.0
8003,1,10,75,1,33,1026.42,18,12,5471,6601,361120,10,2857.805000000001,232.2
8004,0,15,18,1,37,1108.16,20,10,2825,8783,248082,30,5213.902,7.88
8005,4,21,35,6,14,842.55,20,3,5743,7883,452737,8,4192.700000000002,1.76
8006,4,21,3,4,13,587.43,18,11,263,9368,24662,7,5020.0059999999985,145.07999999999996
8007,7,10,75,1,37,427.28,19,10,4330,8170,353752,30,1702.412,5975.833000000001
8008,10,10,30,1,33,746.02,16,6,4749,7434,353063,10,2877.005000000001,3195.7
8009,5,27,66,2,15,567.28,20,6,2365,8098,191509,9,1832.019,1423.4429999999998
8010,4,20,52,5,23,454.4,18,12,31,4881,1501,11,2857.805000000001,232.2
8011,0,12,38,6,36,964.34,20,9,5743,7883,452737,21,3378.003,2.2
8012,6,10,30,6,14,618.26,17,4,9230,5578,514896,8,10110.03,4.3
8013,4,16,45,6,14,813.47,20,10,5743,7883,452737,8,5213.902,7.88
8014,0,26,64,1,16,551.19,20,5,2825,8783,248082,10,1757.0379999999998,55.15000000000001
8015,6,9,34,1,28,690.0,18,6,5471,6601,361120,24,4233.002,155.28600000000003
8016,0,5,21,6,38,50.0,19,2,8467,6873,581958,31,3132.005,165.31
8017,4,6,26,7,27,464.2,20,6,1142,7896,90175,27,1832.019,1423.4429999999998
8018,4,9,34,1,0,1050.0,17,10,3938,6081,239459,1,17776.199,1.2
8019,4,20,24,2,29,514.39,19,5,3309,7471,247231,25,2304.702,912.246
8020,6,9,34,9,19,650.0,17,6,785,5243,41141,17,4789.605000000001,104.17
8021,6,9,34,6,4,829.68,20,4,5743,7883,452737,3,3978.408,5.0
8022,2,1,6,6,38,236.09,18,6,11327,4932,558659,31,4233.002,155.28600000000003
8023,4,12,2,2,15,560.41,19,5,3309,7471,247231,9,2304.702,912.246
8024,4,2,78,6,36,941.03,20,12,5743,7883,452737,21,6157.801,1.79
8025,8,8,33,8,18,1065.5,20,3,955,7594,72489,16,4192.700000000002,1.76
8026,4,21,54,2,9,709.19,21,8,3159,9739,307653,29,2027.112,271.105
8027,4,28,67,7,30,1273.13,20,10,1142,7896,90175,6,5213.902,7.88
8028,4,7,27,4,13,1567.61,21,1,332,7968,26487,7,7944.320000000002,14.0
8029,2,3,55,1,33,1761.41,21,1,4023,8423,338877,10,7944.320000000002,14.0
8030,1,10,60,6,14,1135.98,16,9,9521,5981,569472,8,1761.9829999999995,25.027
8031,0,3,7,6,14,1368.36,16,2,9521,5981,569472,8,6681.08,0.305
8032,2,9,77,1,37,693.76,20,8,2825,8783,248082,30,3704.711000000001,607.006
8033,10,10,75,1,35,344.95,19,6,4330,8170,353752,15,1395.514,10152.36
8034,0,20,28,1,28,600.93,21,6,4023,8423,338877,24,1815.108,3198.0
8035,0,10,60,6,20,949.95,18,1,11327,4932,558659,8,13452.006,3.08
8036,4,5,22,2,1,1141.16,20,12,2365,8098,191509,7,6157.801,1.79
8037,0,3,13,1,35,420.86,19,9,4330,8170,353752,15,2537.424,3558.08
8038,0,2,31,6,10,364.29,18,11,11327,4932,558659,4,5020.0059999999985,145.07999999999996
8039,0,15,18,1,37,975.96,20,9,2825,8783,248082,30,3378.003,2.2
8040,0,10,60,1,37,956.12,18,1,5471,6601,361120,30,13452.006,3.08
8041,4,2,12,1,37,1963.12,21,2,4023,8423,338877,30,11292.08,0.14
8042,0,26,19,1,16,297.16,19,7,4330,8170,353752,10,2498.442,20950.006
8043,4,3,55,6,4,910.34,20,5,5743,7883,452737,3,1757.0379999999998,55.15000000000001
8044,8,15,44,1,33,486.52,18,5,5471,6601,361120,10,4752.003,34.90000000000001
8045,4,20,53,6,31,359.78,19,6,8467,6873,581958,26,1395.514,10152.36
8046,4,6,26,7,30,444.32,21,5,1687,8314,140261,6,1517.1129999999994,4.9
8047,2,3,55,2,21,700.82,21,8,3159,9739,307653,19,2027.112,271.105
8048,4,2,78,6,20,310.6,20,6,5743,7883,452737,8,1832.019,1423.4429999999998
8049,4,9,34,1,37,408.71,19,10,4330,8170,353752,30,1702.412,5975.833000000001
8050,4,25,63,1,34,681.22,20,3,2825,8783,248082,14,4192.700000000002,1.76
8051,0,11,1,8,32,609.67,18,5,1254,6740,84519,28,4752.003,34.90000000000001
8052,5,5,23,2,29,250.0,19,9,3309,7471,247231,25,2537.424,3558.08
8053,4,15,44,6,14,987.8,17,5,9230,5578,514896,8,1415.802,7.0
8054,8,5,23,2,29,314.93,16,5,2057,7117,146390,25,943.504,833.01
8055,4,5,79,2,2,376.2,19,10,3309,7471,247231,30,1702.412,5975.833000000001
8056,4,15,44,9,19,491.01,19,10,944,5500,51922,17,1702.412,5975.833000000001
8057,0,4,8,2,29,438.35,20,6,2365,8098,191509,25,1832.019,1423.4429999999998
8058,4,20,53,6,20,550.03,20,6,5743,7883,452737,8,1832.019,1423.4429999999998
8059,8,10,75,6,36,799.37,18,4,11327,4932,558659,21,6105.710999999998,0.30000000000000004
8060,6,10,30,6,14,441.56,20,7,5743,7883,452737,8,2150.1100000000006,3491.0
8061,6,16,46,9,11,609.76,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8062,4,5,22,1,33,421.02,21,8,4023,8423,338877,10,2027.112,271.105
8063,6,15,44,6,14,500.0,20,12,5743,7883,452737,8,6157.801,1.79
8064,5,5,23,2,29,718.6,16,6,2057,7117,146390,25,2877.005000000001,3195.7
8065,8,8,33,6,4,339.23,19,6,8467,6873,581958,3,1395.514,10152.36
8066,6,19,51,7,27,707.45,20,9,1142,7896,90175,27,3378.003,2.2
8067,4,20,24,1,35,661.21,18,9,5471,6601,361120,15,3214.3150000000005,122.1
8068,0,30,71,8,32,844.94,19,4,1130,7875,89017,28,5370.9090000000015,10.409999999999998
8069,4,3,55,0,6,1187.37,20,4,345,5942,20525,18,3978.408,5.0
8070,4,7,14,1,35,522.41,19,5,4330,8170,353752,15,2304.702,912.246
8071,7,10,30,6,36,970.23,17,6,9230,5578,514896,21,4789.605000000001,104.17
8072,4,5,79,2,8,391.04,19,2,3309,7471,247231,25,3132.005,165.31
8073,5,5,23,1,16,700.0,16,6,4749,7434,353063,10,2877.005000000001,3195.7
8074,7,8,29,1,33,468.37,19,5,4330,8170,353752,10,2304.702,912.246
8075,5,27,66,2,29,538.2,19,3,3309,7471,247231,25,4655.0239999999985,4.72
8076,4,9,34,1,16,1005.13,17,9,3938,6081,239459,10,19027.606,6.05
8077,7,8,29,6,4,199.21,19,7,8467,6873,581958,3,2498.442,20950.006
8078,4,5,79,2,26,889.05,20,8,2365,8098,191509,23,3704.711000000001,607.006
8079,0,20,28,6,14,386.7,19,6,8467,6873,581958,8,1395.514,10152.36
8080,0,20,28,9,19,336.17,19,7,944,5500,51922,17,2498.442,20950.006
8081,8,5,23,6,4,527.36,19,5,8467,6873,581958,3,2304.702,912.246
8082,2,8,33,1,33,574.61,18,3,5471,6601,361120,10,10063.706,29.2
8083,1,10,75,6,10,581.14,19,9,8467,6873,581958,4,2537.424,3558.08
8084,8,5,23,1,34,558.83,21,5,4023,8423,338877,14,1517.1129999999994,4.9
8085,4,21,35,6,4,682.12,21,4,6775,8547,579042,3,3842.014,41.540000000000006
8086,4,2,31,7,27,900.0,21,4,1687,8314,140261,27,3842.014,41.540000000000006
8087,4,6,25,2,1,1208.33,21,2,3159,9739,307653,7,11292.08,0.14
8088,4,9,34,1,33,539.0,18,11,5471,6601,361120,10,5020.0059999999985,145.07999999999996
8089,1,2,78,7,27,300.0,19,5,2373,7957,188857,27,2304.702,912.246
8090,6,1,5,6,14,349.16,20,8,5743,7883,452737,8,3704.711000000001,607.006
8091,6,8,29,1,35,400.0,20,12,2825,8783,248082,15,6157.801,1.79
8092,0,10,60,6,20,453.02,18,7,11327,4932,558659,8,3284.0330000000013,2294.8360000000002
8093,0,3,55,2,21,168.76,19,7,3309,7471,247231,19,2498.442,20950.006
8094,10,10,75,9,11,631.41,16,6,453,6270,28405,13,2877.005000000001,3195.7
8095,2,1,5,2,9,650.27,18,10,3369,6296,212066,29,3537.007,4.4
8096,4,8,33,2,1,675.0,19,4,3309,7471,247231,7,5370.9090000000015,10.409999999999998
8097,4,23,58,7,17,354.33,20,7,1142,7896,90175,12,2150.1100000000006,3491.0
8098,1,2,78,6,10,225.56,19,8,8467,6873,581958,4,1317.91,6311.0
8099,2,9,77,1,37,1013.83,20,12,2825,8783,248082,30,6157.801,1.79
8100,0,13,41,6,4,578.24,20,5,5743,7883,452737,3,1757.0379999999998,55.15000000000001
8101,4,20,53,9,11,304.89,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8102,0,4,8,2,7,1094.57,20,2,2365,8098,191509,5,2144.8110000000006,20.19
8103,6,5,79,1,37,404.04,20,11,2825,8783,248082,30,4786.045000000001,2.016
8104,0,6,25,1,37,800.0,20,10,2825,8783,248082,30,5213.902,7.88
8105,0,26,19,1,37,403.54,19,6,4330,8170,353752,30,1395.514,10152.36
8106,6,7,14,6,4,844.79,20,4,5743,7883,452737,3,3978.408,5.0
8107,7,10,75,3,5,885.24,20,2,34,7541,2591,4,2144.8110000000006,20.19
8108,4,21,54,2,2,425.0,19,8,3309,7471,247231,30,1317.91,6311.0
8109,4,7,14,1,28,438.43,19,3,4330,8170,353752,24,4655.0239999999985,4.72
8110,6,12,39,6,14,335.25,16,10,9521,5981,569472,8,1417.701,26.206
8111,1,10,60,6,14,1819.21,16,1,9521,5981,569472,8,24407.001,1.0
