,date,qty,total,cost
808,2016-05-21,1238.0200000000002,512.9999999999999,414.37133487342675
809,2016-05-23,1409.5600000000006,622.6099999999999,441.7052129742612
810,2016-05-24,1382.66,648.2300000000001,468.82820071456473
811,2016-05-25,741.5299999999997,368.9800000000001,497.59281485577145
812,2016-05-26,730.76,420.7199999999999,575.7293776342437
813,2016-05-27,1091.77,658.0500000000002,602.7368401769605
814,2016-05-28,919.5799999999999,614.3100000000002,668.0332325626919
816,2016-05-30,1490.35,1001.5980000000004,672.0555574193985
817,2016-05-31,1504.2399999999996,952.4899999999997,633.2034781683774
823,2016-06-01,1231.7300000000002,745.3699999999999,605.1407370121697
832,2016-06-02,1158.3099999999997,690.84,596.4206473223923
842,2016-06-03,1213.1000000000004,738.55,608.812134201632
844,2016-06-04,1136.4099999999996,688.22,605.608891157241
845,2016-06-06,917.5999999999997,599.3699999999997,653.1931124673058
846,2016-06-07,1090.7700000000007,718.9799999999997,659.1490415027909
847,2016-06-08,1117.3600000000004,728.7499999999995,652.2069879000495
848,2016-06-09,1211.4399999999998,795.8299999999999,656.9289440665655
824,2016-06-10,1474.44,899.0200000000002,609.7365779550204
825,2016-06-11,981.8500000000003,597.4699999999999,608.5145388806842
826,2016-06-13,1686.51,986.649,585.0241030293328
827,2016-06-14,1020.61,607.0799999999997,594.8207444567461
828,2016-06-15,1162.2500000000007,689.4799999999998,593.2286513228646
829,2016-06-16,990.1400000000001,593.0200000000001,598.9254044882542
830,2016-06-17,1062.72,634.8499999999998,597.3821890996685
831,2016-06-18,1024.66,598.6300000000002,584.2230593562745
833,2016-06-20,1635.3699999999988,923.8099999999998,564.8935714853523
834,2016-06-21,1041.5100000000002,639.5599999999998,614.0699561214004
835,2016-06-22,1095.37,644.2800000000001,588.1848142636736
836,2016-06-23,859.42,520.4699999999999,605.6061064438807
837,2016-06-24,1090.1700000000003,653.6099999999999,599.5486942403476
838,2016-06-25,764.5500000000001,453.27000000000015,592.858544241711
839,2016-06-27,1307.9799999999996,716.4399999999998,547.7453783696999
840,2016-06-28,1072.6900000000003,571.4900000000001,532.7634265258368
841,2016-06-29,942.3000000000002,466.49999999999983,495.0652658389045
843,2016-06-30,635.9800000000002,338.1699999999998,531.7305575647027
849,2016-07-01,659.7500000000001,351.01,532.0348616900341
858,2016-07-02,551.5699999999999,299.37999999999994,542.77788857262
869,2016-07-04,593.16,384.83,648.7794187065884
870,2016-07-05,881.1199999999999,549.88,624.0693662611222
871,2016-07-06,776.1,467.48999999999995,602.3579435639737
872,2016-07-07,892.42,519.38,581.9905425696421
873,2016-07-08,911.7000000000003,532.8490000000002,584.4565098168257
874,2016-07-09,753.76,431.81999999999994,572.8879218849501
850,2016-07-11,853.0499999999996,476.42,558.4901236738764
851,2016-07-12,885.8199999999999,507.6,573.0283804836197
852,2016-07-13,775.4500000000002,436.23000000000013,562.5507769682121
853,2016-07-14,766.1299999999998,430.6699999999999,562.1369741427695
854,2016-07-15,955.0500000000002,543.6300000000001,569.2162713994032
855,2016-07-16,754.11,394.32,522.8945379321319
856,2016-07-18,725.3100000000002,418.37999999999994,576.829217851677
857,2016-07-19,813.5600000000002,460.43,565.9447367127193
859,2016-07-20,839.4000000000002,463.7299999999999,552.4541339051701
860,2016-07-21,755.8300000000002,427.62,565.7621422806715
861,2016-07-22,689.7600000000003,412.52000000000004,598.0630944096496
862,2016-07-23,711.4000000000004,437.62900000000013,615.1658701152654
863,2016-07-25,671.8200000000002,444.65999999999997,661.8737161739749
864,2016-07-26,632.27,433.01,684.8498268144938
865,2016-07-27,821.5600000000001,563.28,685.6224743171526
866,2016-07-28,733.1199999999998,468.1800000000001,638.6130510694023
867,2016-07-29,770.3399999999999,508.3999999999998,659.9683256743774
868,2016-07-30,680.1199999999999,425.53,625.668999588308
875,2016-08-01,827.9399999999999,547.83,661.678382491485
885,2016-08-02,772.0199999999998,517.3679999999998,670.1484417502137
894,2016-08-03,756.7599999999996,532.0700000000002,703.0894867593429
897,2016-08-04,691.9,498.59000000000003,720.6099147275619
898,2016-08-05,842.1300000000001,578.03,686.3904622801705
899,2016-08-06,63.67999999999999,40.27000000000001,632.3806532663318
900,2016-08-08,949.59,701.5799999999999,738.8241240956622
901,2016-08-09,952.5899999999998,722.26,758.2065736570825
876,2016-08-10,854.8800000000002,640.79,749.5671907168255
877,2016-08-11,883.3399999999999,634.09,717.8323182466548
878,2016-08-12,785.8199999999997,565.9399999999998,720.1903743859918
879,2016-08-13,771.5000000000002,522.9699999999999,677.8613091380425
880,2016-08-15,699.05,481.6799999999999,689.0494242185822
881,2016-08-16,718.12,500.80000000000007,697.3764830390464
882,2016-08-17,747.36,546.0399999999998,730.6251338043244
883,2016-08-18,841.5500000000002,611.38,726.4927811775888
884,2016-08-19,806.91,586.6500000000001,727.0327545822956
886,2016-08-20,729.19,527.4500000000002,723.3368532206971
887,2016-08-22,852.0699999999999,611.94,718.1804311852313
888,2016-08-23,754.0400000000002,547.0500000000001,725.4920163386557
889,2016-08-24,851.73,607.83,713.64164700081
890,2016-08-25,828.9800000000001,612.2099999999997,738.5099761152254
891,2016-08-26,800.2700000000001,608.06,759.8185612355829
892,2016-08-27,822.6800000000001,612.2800000000002,744.2504983711774
893,2016-08-29,1269.1700000000003,969.6800000000001,764.0268837114019
895,2016-08-30,832.1100000000002,669.2199999999999,804.2446311184816
896,2016-08-31,887.8499999999999,735.34,828.2254885397309
902,2016-09-01,1048.8900000000003,858.4599999999997,818.4461669002463
909,2016-09-02,1037.32,825.0300000000001,795.3476265761773
919,2016-09-03,836.4800000000002,681.0900000000001,814.233454475899
921,2016-09-05,1156.7999999999997,909.6700000000002,786.367565698479
922,2016-09-06,997.5200000000003,783.459,785.4068088860371
923,2016-09-07,958.01,762.15,795.5553699856995
924,2016-09-08,974.0300000000002,763.5300000000001,783.8875599314189
925,2016-09-09,884.8499999999999,692.19,782.2681810476353
903,2016-09-10,895.5700000000002,688.33,768.5943030695533
904,2016-09-11,12.059999999999999,6.25,518.2421227197348
905,2016-09-12,1067.11,823.4,771.6167967688431
906,2016-09-13,639.9399999999999,535.52,836.8284526674377
907,2016-09-14,144.47,107.92,747.0062988855818
908,2016-09-19,715.4099999999999,647.3399999999999,904.8517633245273
910,2016-09-20,773.7199999999999,683.9000000000002,883.9114925295977
911,2016-09-21,798.9500000000002,726.5199999999999,909.3435133612863
912,2016-09-22,960.2300000000001,854.8799999999998,890.2867021442776
913,2016-09-23,995.44,822.84,826.6093385839428
914,2016-09-24,822.0000000000001,665.8599999999998,810.0486618004862
915,2016-09-26,1038.94,817.46,786.8211831289583
916,2016-09-27,765.0799999999999,590.02,771.1873268154965
917,2016-09-28,608.64,475.41999999999996,781.1185594111461
918,2016-09-29,721.26,563.14,780.7725369492277
920,2016-09-30,939.2800000000001,724.4599999999999,771.2929052039858
643,2016-10-01,487.7700000000001,389.2100000000001,797.9375525350064
662,2016-10-03,664.6499999999999,564.29,849.0032347852255
664,2016-10-04,758.01,636.8499999999999,840.1604200472287
665,2016-10-05,673.8100000000001,579.7299999999998,860.3760704056035
666,2016-10-06,747.85,669.53,895.273116266631
667,2016-10-07,824.3299999999999,704.65,854.8154258610024
668,2016-10-08,888.2300000000001,794.8100000000001,894.8245386893035
644,2016-10-10,934.3699999999999,810.4200000000001,867.343771739247
645,2016-10-11,881.1900000000002,768.8299999999999,872.4906092897102
646,2016-10-12,882.3300000000002,762.0499999999998,863.6791223238469
647,2016-10-13,841.9899999999999,719.68,854.7369921257973
648,2016-10-14,1006.8100000000002,811.41,805.9216734041178
649,2016-10-15,491.91,409.04999999999995,831.5545526620722
650,2016-10-17,824.42,684.6500000000001,830.4626282719975
651,2016-10-18,865.76,721.7499999999998,833.6605987802621
652,2016-10-19,810.9300000000002,658.1200000000002,811.5620337143774
653,2016-10-20,908.8599999999998,735.61,809.3765816517397
654,2016-10-21,655.2099999999999,548.21,836.6935791578273
655,2016-10-22,635.3600000000001,532.04,837.3835305968269
656,2016-10-24,808.2199999999998,688.2299999999999,851.5379475885279
657,2016-10-25,855.1399999999999,752.1199999999999,879.5284982575953
658,2016-10-26,738.0700000000004,650.81,881.7727315837246
659,2016-10-27,793.0100000000001,678.29,855.3359982850152
660,2016-10-28,875.9300000000002,739.399,844.1302387177055
661,2016-10-29,581.22,514.2,884.6908227521421
663,2016-10-31,828.7099999999999,730.9399999999999,882.0214550325204
669,2016-11-01,877.3100000000002,767.7100000000002,875.0726653064481
679,2016-11-02,819.76,724.84,884.21001268664
688,2016-11-03,878.05,763.9600000000002,870.0643471328514
690,2016-11-04,838.4899999999999,735.38,877.0289448890268
691,2016-11-05,801.4100000000001,728.5699999999999,909.1101932843361
692,2016-11-07,792.16,722.7599999999998,912.3914360735203
693,2016-11-08,578.2100000000002,555.3900000000001,960.5333702288095
694,2016-11-09,724.36,706.9999999999999,976.0340162350211
670,2016-11-10,999.0,934.8899999999998,935.8258258258256
671,2016-11-11,868.76,824.8799999999998,949.4912288779407
672,2016-11-12,845.3700000000001,809.1700000000001,957.1785135502797
673,2016-11-14,1009.5800000000003,927.0400000000001,918.2432298579606
674,2016-11-15,899.4400000000002,847.6800000000001,942.4530819176376
675,2016-11-16,763.5500000000001,719.99,942.9506908519415
676,2016-11-17,1065.8899999999996,965.4099999999999,905.7313606469712
677,2016-11-18,713.9899999999999,665.99,932.7721676774186
678,2016-11-19,819.8499999999999,765.0500000000001,933.1585046045011
680,2016-11-21,958.48,887.7899999999998,926.2478090309655
681,2016-11-22,730.7400000000001,672.2499999999999,919.9578509456164
682,2016-11-23,821.0900000000001,739.1800000000003,900.24236076435
683,2016-11-24,1088.5599999999997,927.5699999999999,852.1073712059971
684,2016-11-25,995.7100000000002,847.38,851.0309226582036
685,2016-11-26,784.4300000000001,667.1099999999998,850.4391723926924
686,2016-11-28,705.7300000000001,626.4699999999999,887.6907599223496
687,2016-11-29,1060.39,939.2899999999998,885.7967351634774
689,2016-11-30,797.81,708.1300000000001,887.5922838771138
695,2016-12-01,946.23,814.4399999999997,860.7209663612439
704,2016-12-02,653.3499999999999,574.5799999999999,879.4367490625239
714,2016-12-03,790.6500000000001,701.9699999999999,887.8391197116295
716,2016-12-05,693.2199999999998,619.65,893.8720752430688
717,2016-12-06,1016.0100000000001,886.7399999999998,872.7670003247996
718,2016-12-07,871.5600000000001,796.2959999999999,913.6444995181052
719,2016-12-08,1083.71,913.5099999999999,842.9469138422639
720,2016-12-09,915.4599999999998,817.0099999999999,892.4584361960108
696,2016-12-10,700.7800000000001,619.83,884.4858586146864
697,2016-12-12,799.67,721.3599999999997,902.0721047432062
698,2016-12-13,1251.4099999999996,1036.4299999999998,828.2097793688721
699,2016-12-14,860.6400000000001,778.3399999999999,904.3734894961887
700,2016-12-15,954.7300000000002,856.8099999999998,897.4369717092787
701,2016-12-16,813.19,714.91,879.1426357923732
702,2016-12-17,717.2700000000001,645.4799999999999,899.912166966414
703,2016-12-19,711.82,651.5300000000002,915.3016211963701
705,2016-12-20,847.23,765.7599999999999,903.8395713088534
706,2016-12-21,806.1199999999999,739.53,917.3944325906814
707,2016-12-22,742.4199999999998,653.48,880.2025807494412
708,2016-12-23,924.43,698.5199999999999,755.6223835228194
709,2016-12-24,783.26,704.4800000000001,899.4203712687998
710,2016-12-26,941.18,843.7899999999997,896.5235130368259
711,2016-12-27,775.72,660.7399999999999,851.7764141700612
712,2016-12-28,658.38,617.0199999999999,937.1791366687929
713,2016-12-29,1333.57,1052.3600000000001,789.1299294375251
715,2016-12-30,716.7599999999999,691.54,964.8138847033877
935,2017-01-02,32.62,27.49,842.734518700184
944,2017-01-03,1205.0499999999997,1104.6599999999996,916.6922534334673
946,2017-01-04,820.6599999999999,827.71,1008.5906465527747
947,2017-01-05,1006.3800000000003,1021.61,1015.1334485979447
948,2017-01-06,896.9100000000001,996.23,1110.7357482913558
949,2017-01-07,858.5399999999998,965.6099999999999,1124.7117198965686
950,2017-01-09,951.3199999999998,1105.27,1161.8277761426232
926,2017-01-10,1338.0000000000002,1429.7000000000003,1068.5351270553065
927,2017-01-11,930.68,1049.35,1127.5089182103409
928,2017-01-12,1139.37,1206.25,1058.6991056461027
929,2017-01-13,1035.3799999999999,1065.16,1028.7623867565533
930,2017-01-14,661.02,597.0799999999999,903.2707028531662
931,2017-01-16,506.9699999999999,563.088,1110.6929404106754
932,2017-01-17,760.79,860.7399999999998,1131.3765953811167
933,2017-01-18,860.7300000000001,967.9499999999998,1124.5686800738904
934,2017-01-19,1261.0499999999995,1337.0600000000002,1060.2751675191314
936,2017-01-20,888.1500000000001,985.9600000000002,1110.127793728537
937,2017-01-21,779.3400000000001,888.9100000000001,1140.5933225549823
938,2017-01-22,8.0,5.35,668.75
939,2017-01-23,965.97,1055.76,1092.953197304264
940,2017-01-24,813.57,868.6100000000002,1067.6524453949878
941,2017-01-25,814.39,946.48,1162.1950171293852
942,2017-01-26,653.3500000000001,787.6899999999999,1205.6172036427638
943,2017-01-27,5.22,6.079999999999999,1164.7509578544061
945,2017-01-31,7.92,5.36,676.7676767676768
1026,2017-02-01,823.0999999999999,994.8099999999998,1208.6137771838173
1035,2017-02-02,760.9399999999999,947.5999999999999,1245.3018634846374
1044,2017-02-03,727.5,906.3100000000002,1245.786941580756
1045,2017-02-04,919.64,1143.7400000000002,1243.6823104693144
1046,2017-02-06,936.23,1176.7600000000002,1256.9133653055342
1047,2017-02-07,868.3399999999999,1096.9500000000003,1263.272450883295
1048,2017-02-08,957.4999999999999,1111.9500000000003,1161.305483028721
1049,2017-02-09,827.0100000000001,944.4399999999998,1141.9934462702988
1027,2017-02-10,783.99,934.04,1191.3927473564713
1028,2017-02-11,646.45,791.82,1224.8743135586665
1029,2017-02-13,702.9200000000001,871.2599999999998,1239.48671257042
1030,2017-02-14,847.14,1012.0499999999997,1194.6667611020607
1031,2017-02-15,930.2299999999998,1111.18,1194.5217849349087
1032,2017-02-16,797.93,921.3500000000003,1154.6752221372806
1033,2017-02-17,617.68,714.9100000000001,1157.4116047144155
1034,2017-02-18,738.4900000000001,837.6000000000001,1134.2062857994015
1036,2017-02-20,756.6099999999999,860.82,1137.7327817501753
1037,2017-02-21,785.1700000000001,881.5799999999999,1122.7886954417513
1038,2017-02-22,638.4499999999998,744.0099999999999,1165.337927793876
1039,2017-02-23,667.75,790.7099999999999,1184.140771246724
1040,2017-02-24,761.0200000000001,897.7600000000001,1179.679903287693
1041,2017-02-25,729.6,856.6299999999995,1174.1091008771923
1042,2017-02-27,870.2399999999999,1012.6299999999998,1163.6215296929581
1043,2017-02-28,805.21,957.8,1189.503359372089
1050,2017-03-01,823.28,976.6600000000002,1186.3035662229136
1059,2017-03-02,716.1500000000001,834.0500000000002,1164.630314878168
1069,2017-03-03,816.76,982.1700000000002,1202.5197120329108
1072,2017-03-04,675.6300000000001,808.38,1196.4832822698813
1073,2017-03-06,1682.0700000000002,1758.9900000000005,1045.7293691701298
1074,2017-03-07,821.7599999999998,970.8400000000001,1181.415498442368
1075,2017-03-08,825.0000000000001,989.3600000000001,1199.2242424242424
1076,2017-03-09,766.28,906.8399999999998,1183.4316437855612
1051,2017-03-10,761.58,879.3499999999998,1154.639039890753
1052,2017-03-11,788.2400000000001,895.6099999999999,1136.2148584187553
1053,2017-03-13,885.69,1020.2800000000002,1151.9606182750174
1054,2017-03-14,811.1500000000001,905.3799999999999,1116.1684028847928
1055,2017-03-15,931.5400000000001,1019.6999999999998,1094.6389849067132
1056,2017-03-16,780.6100000000001,833.3399999999997,1067.5497367443404
1057,2017-03-17,777.6999999999998,864.6499999999999,1111.8040375466119
1058,2017-03-18,744.98,846.2400000000001,1135.9231120298532
1060,2017-03-20,806.7199999999999,933.3499999999999,1156.968960729869
1061,2017-03-21,745.8500000000001,850.6300000000001,1140.4840115304685
1062,2017-03-22,823.4400000000002,966.8300000000002,1174.135334693481
1063,2017-03-23,350.35,433.31,1236.7917796489223
1064,2017-03-24,737.3200000000002,929.6400000000002,1260.8365431562959
1065,2017-03-25,604.4999999999999,809.43,1339.0074441687348
1066,2017-03-27,715.2399999999999,1032.2099999999996,1443.165930317096
1067,2017-03-28,888.3499999999999,1238.4199999999998,1394.0676535149432
1068,2017-03-29,947.5800000000002,1272.6500000000003,1343.0528293125647
1070,2017-03-30,803.1500000000001,1040.1099999999997,1295.0382867459373
1071,2017-03-31,1570.46,1763.1599999999996,1122.7029023343475
1077,2017-04-01,752.0500000000002,881.2699999999999,1171.823681936041
1096,2017-04-03,1021.1100000000001,1192.75,1168.0915866067317
1097,2017-04-04,925.0799999999999,1104.85,1194.3291391014832
1098,2017-04-05,1291.6699999999998,1317.6699999999996,1020.1289803123086
1099,2017-04-06,930.38,1109.2400000000002,1192.2440293213529
1100,2017-04-07,1185.2500000000002,1227.5699999999997,1035.7055473528787
1101,2017-04-08,1068.3100000000002,1056.0199999999998,988.495848583276
1078,2017-04-10,1320.0499999999997,1266.6999999999996,959.5848642096888
1079,2017-04-11,1255.72,1192.21,949.4234383461281
1080,2017-04-12,1272.11,1166.81,917.2241394219054
1081,2017-04-13,1185.3599999999997,1082.8799999999997,913.5452520753189
1082,2017-04-14,1441.7800000000002,1271.55,881.9306690341105
1083,2017-04-15,1341.87,1103.6699999999998,822.4865299917278
1084,2017-04-17,1230.5599999999995,952.4200000000002,773.9728253803152
1085,2017-04-18,1250.9899999999998,1014.7700000000003,811.1735505479664
1086,2017-04-19,1205.0900000000001,978.0200000000003,811.5742392684366
1087,2017-04-20,1371.3799999999994,1072.38,781.9714448220044
1088,2017-04-21,1521.8399999999995,1036.69,681.2082741943965
1089,2017-04-22,1277.01,814.7099999999998,637.9824746869639
1090,2017-04-24,1357.8400000000001,907.6199999999999,668.4292700170859
1091,2017-04-25,1272.21,915.9999999999999,720.00691709702
1092,2017-04-26,1364.96,961.4599999999999,704.3869417418824
1093,2017-04-27,1083.1399999999999,776.2700000000001,716.6848237531623
1094,2017-04-28,1354.7399999999993,1027.34,758.3300116627547
1095,2017-04-29,1183.9600000000003,970.0399999999997,819.3182202101418
1102,2017-05-01,1600.4899999999998,1126.21,703.6657523633388
1112,2017-05-02,1315.5899999999995,915.0399999999998,695.5358432338345
1121,2017-05-03,1144.6599999999999,810.8,708.3326053151155
1124,2017-05-04,1188.6799999999996,834.95,702.4178079886935
1125,2017-05-05,790.4099999999997,576.8100000000001,729.7605040422063
1126,2017-05-06,659.8399999999999,547.13,829.1858632395733
1127,2017-05-08,867.2799999999999,829.55,956.4961719398581
1128,2017-05-09,1175.5000000000002,1103.8300000000002,939.0301999149299
1103,2017-05-10,824.1299999999998,933.5499999999998,1132.7703153628677
1104,2017-05-11,1146.5900000000001,1177.0999999999995,1026.6093372521996
1105,2017-05-12,1228.8499999999997,1263.8200000000002,1028.4575009154905
1106,2017-05-13,1250.02,1223.7599999999998,978.9923361226219
1107,2017-05-15,1970.9799999999998,1690.5200000000002,857.7053039604666
1108,2017-05-16,1405.1100000000006,1191.3000000000002,847.833977411021
1109,2017-05-17,1481.7000000000003,1266.5000000000007,854.7614226901535
1110,2017-05-18,1335.4999999999998,1152.9,863.2721827031075
1111,2017-05-19,1305.9899999999998,1115.4700000000005,854.1183316870731
1113,2017-05-20,1165.5,1017.7799999999999,873.2561132561132
1114,2017-05-22,1551.5599999999995,1388.1600000000003,894.6866379643718
1115,2017-05-23,1230.7500000000002,1086.25,882.5919154986796
1116,2017-05-24,1284.76,1137.6,885.4572060151312
1117,2017-05-25,1185.4900000000005,1041.5200000000004,878.5565462382644
1118,2017-05-26,1087.5100000000002,985.1690000000002,905.8941986740352
1119,2017-05-27,1139.3399999999995,979.77,859.9452314497871
1120,2017-05-29,1610.0899999999992,1329.2,825.5439136942659
1122,2017-05-30,1287.3300000000002,1078.0300000000002,837.4154257261154
1123,2017-05-31,1537.3,1345.01,874.9170623820985
1129,2017-06-01,1287.6100000000001,1069.1970000000001,830.3733273273739
1138,2017-06-02,1156.39,957.0,827.5754719428566
1148,2017-06-03,1163.2199999999998,982.0400000000001,844.2427055930953
1150,2017-06-05,1319.2699999999995,1134.2600000000002,859.7633539760631
1151,2017-06-06,1177.7399999999998,1072.19,910.3792008422913
1152,2017-06-07,1053.47,960.7100000000004,911.9481333118174
1153,2017-06-08,897.93,877.2979999999999,977.0227077834575
1154,2017-06-09,1199.6399999999999,1189.2899999999997,991.372411723517
1130,2017-06-10,1184.5499999999995,1115.6600000000003,941.8428939259641
1131,2017-06-12,1762.949999999999,1621.7699999999998,919.918318727134
1132,2017-06-13,1388.9500000000007,1294.9700000000003,932.3373771554049
1133,2017-06-14,1320.8,1230.0199999999998,931.2689279224711
1134,2017-06-15,1247.9399999999994,1127.6700000000008,903.6251742872264
1135,2017-06-16,1178.5399999999995,1049.7899999999997,890.7546625485772
1136,2017-06-17,874.68,791.9799999999999,905.4511364156033
1137,2017-06-19,1272.2199999999991,1144.3399999999997,899.4827938564089
1139,2017-06-20,639.8299999999997,564.0789999999996,881.6076145226075
1140,2017-06-21,1310.06,1143.6100000000001,872.9447506221092
1141,2017-06-22,1030.1899999999998,896.35,870.0822178433106
1142,2017-06-23,1118.2,966.6799999999997,864.4965122518331
1143,2017-06-24,738.6699999999997,638.8,864.79754152734
1144,2017-06-26,895.4,822.7100000000002,918.8184051820417
1145,2017-06-27,780.5499999999998,720.9,923.5795272564219
1146,2017-06-28,621.0499999999998,583.2779999999999,939.1804202560181
1147,2017-06-29,770.2999999999998,733.1899999999999,951.8239646890822
1149,2017-06-30,1038.93,976.6699999999997,940.0729596796701
1155,2017-07-01,689.83,674.03,977.0958062131249
1174,2017-07-03,807.4499999999999,823.07,1019.34485107437
1176,2017-07-04,687.7700000000002,695.6400000000002,1011.442778835948
1177,2017-07-05,861.5300000000001,839.6099999999998,974.5568929694841
1178,2017-07-06,611.61,584.63,955.8869214041628
1179,2017-07-07,621.09,584.0,940.2824067365437
1180,2017-07-08,677.95,617.7800000000001,911.2471421196254
1156,2017-07-10,754.6,760.0399999999998,1007.2091174131989
1157,2017-07-11,895.3400000000001,885.8399999999999,989.389505662653
1158,2017-07-12,889.5999999999997,879.3100000000002,988.4330035971228
1159,2017-07-13,848.7100000000002,839.6500000000001,989.3249755511305
1160,2017-07-14,822.0299999999999,816.1379999999998,992.832378380351
1161,2017-07-15,749.8600000000001,741.3399999999998,988.6378790707594
1162,2017-07-17,838.6900000000002,807.7899999999998,963.156827910193
1163,2017-07-18,788.22,726.1799999999998,921.2910101240768
1164,2017-07-19,755.9600000000002,702.1499999999997,928.8189851314879
1165,2017-07-20,815.0100000000001,785.8999999999999,964.2826468386888
1166,2017-07-21,939.8499999999998,881.32,937.7241049103583
1167,2017-07-22,746.5,676.2,905.8271935699933
1168,2017-07-24,753.74,680.8599999999998,903.3088332846867
1169,2017-07-25,745.6999999999998,692.4599999999998,928.6039962451387
1170,2017-07-26,692.7899999999998,638.93,922.2563836083086
1171,2017-07-27,699.6800000000001,661.9770000000001,946.1139378001373
1172,2017-07-28,757.1799999999997,730.9199999999998,965.3186824797276
1173,2017-07-29,718.7399999999999,683.2700000000002,950.6497481704098
1175,2017-07-31,810.8199999999998,798.75,985.1138353765326
1181,2017-08-01,543.8400000000003,527.07,969.1637246248893
1191,2017-08-02,808.22,775.9100000000001,960.023260993294
1200,2017-08-03,671.9699999999998,683.7700000000002,1017.5603077518348
1203,2017-08-04,856.9399999999998,869.2099999999999,1014.3183886853222
1204,2017-08-05,21.26,23.699999999999996,1114.7695202257758
1205,2017-08-07,1009.2099999999997,983.08,974.1084610735132
1206,2017-08-08,806.4799999999999,821.7199999999998,1018.8969348278939
1207,2017-08-09,868.2900000000001,876.3899999999998,1009.3286805099675
1182,2017-08-10,887.1,906.0300000000002,1021.3391951301998
1183,2017-08-11,945.8200000000002,944.23,998.3189190332197
1184,2017-08-12,697.14,688.68,987.8647043635425
1185,2017-08-14,741.6100000000001,771.8099999999998,1040.72221248365
1186,2017-08-15,777.4399999999998,812.6599999999999,1045.3025313850587
1187,2017-08-16,607.4899999999999,668.2099999999999,1099.9522625886846
1188,2017-08-17,896.8199999999996,919.9599999999998,1025.802279164158
1189,2017-08-18,1084.82,1089.9700000000005,1004.747331354511
1190,2017-08-19,804.54,802.0599999999998,996.9174932259426
1192,2017-08-21,831.5499999999998,859.5799999999996,1033.7081354097766
1193,2017-08-22,846.9200000000002,866.0100000000001,1022.5404996930051
1194,2017-08-23,1044.0400000000004,1072.95,1027.6905099421474
1195,2017-08-24,907.8999999999999,908.7600000000002,1000.9472408855605
1196,2017-08-25,932.8600000000001,909.68,975.1516840683488
1197,2017-08-26,583.52,563.85,966.2907869481766
1198,2017-08-28,828.0699999999998,820.1600000000001,990.4476674677265
1199,2017-08-29,817.0499999999998,818.6200000000001,1001.921547028946
1201,2017-08-30,750.8200000000002,766.48,1020.8571961322285
1202,2017-08-31,892.5099999999996,926.1500000000001,1037.6914544374858
1208,2017-09-01,920.4899999999998,951.6499999999999,1033.8515355951722
1217,2017-09-02,757.1,771.7900000000002,1019.4029850746272
1228,2017-09-04,913.4800000000001,956.4899999999999,1047.0836799929934
1229,2017-09-05,894.7199999999999,938.2200000000001,1048.6185622317598
1230,2017-09-06,856.3299999999999,917.6500000000001,1071.6079081662444
1231,2017-09-07,807.5000000000001,854.75,1058.5139318885447
1232,2017-09-08,902.6199999999999,951.43,1054.0759123440653
1233,2017-09-09,685.8800000000001,715.3699999999999,1042.9958593339938
1209,2017-09-11,902.93,962.7900000000001,1066.295283133798
1210,2017-09-12,926.5299999999999,1009.0200000000001,1089.0311160998567
1211,2017-09-13,1055.7499999999998,1120.32,1061.1603125739998
1212,2017-09-14,909.41,948.6399999999999,1043.1378586116273
1213,2017-09-15,1112.02,1139.9900000000002,1025.1524253160917
1214,2017-09-16,758.75,803.6700000000002,1059.202635914333
1215,2017-09-18,1042.68,1081.1599999999999,1036.904898914336
1216,2017-09-19,928.07,953.9300000000002,1027.8642774790696
1218,2017-09-20,899.4300000000001,947.2699999999999,1053.1892420755364
1219,2017-09-21,962.8999999999999,989.05,1027.1575449163986
1220,2017-09-22,952.6100000000002,951.14,998.4568711224948
1221,2017-09-23,569.46,590.2300000000001,1036.4731500017563
1222,2017-09-25,876.1599999999999,919.3599999999998,1049.3060628195763
1223,2017-09-26,1007.7400000000002,1035.3999999999996,1027.4475559172004
1224,2017-09-27,867.4799999999999,901.07,1038.721353806428
1225,2017-09-28,871.92,891.5300000000002,1022.4905954674743
1226,2017-09-29,1008.5400000000001,1025.16,1016.4792670593135
1227,2017-09-30,840.4200000000001,856.1,1018.6573379976677
960,2017-10-02,673.01,717.6699999999997,1066.358597940595
969,2017-10-03,18.08,19.909999999999997,1101.216814159292
972,2017-10-07,503.1599999999999,559.88,1112.727561809365
973,2017-10-09,675.78,753.6600000000001,1115.2446062327979
951,2017-10-10,681.28,788.9599999999998,1158.0554250821979
952,2017-10-11,1084.35,1210.4500000000005,1116.2908654954585
953,2017-10-12,1050.0400000000002,1109.7500000000002,1056.8645003999848
954,2017-10-13,963.1200000000003,1005.3,1043.7951657114374
955,2017-10-14,735.9200000000001,784.8200000000002,1066.4474399391238
956,2017-10-16,887.5499999999998,928.22,1045.8227705481384
957,2017-10-17,893.43,951.26,1064.7280704699865
958,2017-10-18,939.4100000000001,983.8700000000003,1047.327577947861
959,2017-10-19,1059.7099999999998,1108.3500000000004,1045.8993498221218
961,2017-10-20,971.7700000000002,970.0199999999999,998.1991623532314
962,2017-10-21,758.6899999999999,783.24,1032.35840725461
963,2017-10-23,823.8000000000001,847.5199999999999,1028.7933964554502
964,2017-10-24,859.1899999999999,854.7899999999998,994.8788975663124
965,2017-10-25,871.78,880.5100000000001,1010.0139943563745
966,2017-10-26,731.4900000000001,718.7399999999999,982.5698232375012
