kind,market,corp,wide,city,price,year,month,area,ratio,amount,weather,inn,out
8,5,23,4,12,819.14,21,4,332,7968,26487,대구,3842.014,41.540000000000006
8,5,79,4,12,745.48,21,4,332,7968,26487,대구,3842.014,41.540000000000006
8,5,21,4,12,489.44,21,4,332,7968,26487,대구,3842.014,41.540000000000006
4,10,60,6,14,771.3,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,10,30,6,14,801.71,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,5,79,6,14,325.0,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,3,55,6,14,728.6,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,11,11,6,14,1110.67,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,1,6,6,14,787.33,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,1,4,6,14,891.42,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,21,3,6,14,748.27,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,21,54,6,14,756.32,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,21,35,6,14,696.8,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,6,26,6,14,829.67,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,6,25,6,14,910.84,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,7,27,6,14,844.67,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,7,14,6,14,859.34,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,20,53,6,14,831.46,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,20,52,6,14,700.68,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,2,78,6,14,579.14,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,2,12,6,14,535.84,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,2,31,6,14,709.16,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,15,44,6,14,964.68,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,28,67,6,14,643.46,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,13,40,6,14,737.4,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,19,51,6,14,1055.25,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,0,0,6,14,1119.14,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
0,10,10,6,14,1944.76,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
0,5,21,6,14,1043.45,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
0,5,23,6,14,631.38,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
0,3,13,6,14,728.21,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
0,3,7,6,14,567.63,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
0,3,55,6,14,803.06,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
0,8,29,6,14,752.42,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
0,20,28,6,14,839.93,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
0,12,38,6,14,789.69,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
0,2,31,6,14,617.3,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
0,28,70,6,14,600.0,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
0,19,51,6,14,1162.11,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
0,25,32,6,14,630.17,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
0,30,71,6,14,987.31,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
7,10,60,6,14,1399.15,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
7,10,75,6,14,925.67,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
2,10,10,6,14,1482.57,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
2,3,55,6,14,1136.6,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
2,1,5,6,14,866.37,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
2,12,39,6,14,1122.22,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
8,10,75,6,14,734.8,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
8,10,10,6,14,937.01,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
8,5,23,6,14,846.3,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
8,9,16,6,14,635.69,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
8,1,4,6,14,736.74,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
8,8,15,6,14,671.23,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
8,12,39,6,14,949.75,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
8,15,18,6,14,530.67,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
8,16,46,6,14,882.79,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
8,16,45,6,14,723.27,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
8,30,71,6,14,835.99,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
6,10,75,6,14,1134.28,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
6,10,30,6,14,1028.86,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
6,10,60,6,14,762.76,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
6,11,11,6,14,354.84,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
6,21,3,6,14,893.33,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
6,7,27,6,14,3210.0,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
6,12,39,6,14,874.12,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
6,2,78,6,14,473.92,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
6,15,44,6,14,807.56,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
6,0,0,6,14,965.56,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
5,23,59,6,14,650.99,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
1,10,75,6,14,2300.0,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
1,0,0,6,14,1800.0,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,5,21,6,38,638.32,21,4,6775,8547,579042,해남,3842.014,41.540000000000006
4,1,4,6,38,622.57,21,4,6775,8547,579042,해남,3842.014,41.540000000000006
4,1,6,6,38,447.23,21,4,6775,8547,579042,해남,3842.014,41.540000000000006
4,2,31,6,38,475.97,21,4,6775,8547,579042,해남,3842.014,41.540000000000006
4,2,78,6,38,551.31,21,4,6775,8547,579042,해남,3842.014,41.540000000000006
4,2,12,6,38,333.48,21,4,6775,8547,579042,해남,3842.014,41.540000000000006
4,17,47,6,38,551.95,21,4,6775,8547,579042,해남,3842.014,41.540000000000006
4,13,41,6,38,551.79,21,4,6775,8547,579042,해남,3842.014,41.540000000000006
0,3,13,6,38,893.03,21,4,6775,8547,579042,해남,3842.014,41.540000000000006
0,2,31,6,38,1198.72,21,4,6775,8547,579042,해남,3842.014,41.540000000000006
0,25,32,6,38,535.49,21,4,6775,8547,579042,해남,3842.014,41.540000000000006
2,1,5,6,38,916.33,21,4,6775,8547,579042,해남,3842.014,41.540000000000006
8,10,75,6,38,719.72,21,4,6775,8547,579042,해남,3842.014,41.540000000000006
8,5,79,6,38,1199.61,21,4,6775,8547,579042,해남,3842.014,41.540000000000006
8,5,23,6,38,624.51,21,4,6775,8547,579042,해남,3842.014,41.540000000000006
8,1,4,6,38,609.79,21,4,6775,8547,579042,해남,3842.014,41.540000000000006
8,1,5,6,38,835.33,21,4,6775,8547,579042,해남,3842.014,41.540000000000006
8,8,33,6,38,728.36,21,4,6775,8547,579042,해남,3842.014,41.540000000000006
8,13,40,6,38,530.04,21,4,6775,8547,579042,해남,3842.014,41.540000000000006
4,10,30,6,36,1009.35,21,4,6775,8547,579042,영광,3842.014,41.540000000000006
4,3,55,6,36,847.64,21,4,6775,8547,579042,영광,3842.014,41.540000000000006
4,1,6,6,36,900.04,21,4,6775,8547,579042,영광,3842.014,41.540000000000006
4,1,4,6,36,698.17,21,4,6775,8547,579042,영광,3842.014,41.540000000000006
4,21,3,6,36,660.36,21,4,6775,8547,579042,영광,3842.014,41.540000000000006
4,6,26,6,36,752.13,21,4,6775,8547,579042,영광,3842.014,41.540000000000006
4,2,12,6,36,956.5,21,4,6775,8547,579042,영광,3842.014,41.540000000000006
4,2,78,6,36,842.55,21,4,6775,8547,579042,영광,3842.014,41.540000000000006
4,2,31,6,36,782.13,21,4,6775,8547,579042,영광,3842.014,41.540000000000006
4,28,67,6,36,1193.32,21,4,6775,8547,579042,영광,3842.014,41.540000000000006
4,13,40,6,36,1000.0,21,4,6775,8547,579042,영광,3842.014,41.540000000000006
4,26,64,6,36,1179.74,21,4,6775,8547,579042,영광,3842.014,41.540000000000006
0,2,31,6,36,886.4,21,4,6775,8547,579042,영광,3842.014,41.540000000000006
0,2,12,6,36,973.15,21,4,6775,8547,579042,영광,3842.014,41.540000000000006
0,22,56,6,36,625.01,21,4,6775,8547,579042,영광,3842.014,41.540000000000006
7,10,75,6,36,1514.61,21,4,6775,8547,579042,영광,3842.014,41.540000000000006
7,1,6,6,36,856.58,21,4,6775,8547,579042,영광,3842.014,41.540000000000006
2,1,5,6,36,858.01,21,4,6775,8547,579042,영광,3842.014,41.540000000000006
8,10,75,6,36,929.78,21,4,6775,8547,579042,영광,3842.014,41.540000000000006
8,5,23,6,36,672.38,21,4,6775,8547,579042,영광,3842.014,41.540000000000006
8,9,16,6,36,617.0,21,4,6775,8547,579042,영광,3842.014,41.540000000000006
8,1,4,6,36,897.34,21,4,6775,8547,579042,영광,3842.014,41.540000000000006
8,1,5,6,36,787.71,21,4,6775,8547,579042,영광,3842.014,41.540000000000006
8,16,45,6,36,852.63,21,4,6775,8547,579042,영광,3842.014,41.540000000000006
6,10,30,6,36,1069.97,21,4,6775,8547,579042,영광,3842.014,41.540000000000006
6,10,75,6,36,1013.89,21,4,6775,8547,579042,영광,3842.014,41.540000000000006
4,10,30,6,20,684.55,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,11,11,6,20,572.06,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,1,6,6,20,548.44,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,6,26,6,20,690.41,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,7,27,6,20,710.62,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,2,78,6,20,636.76,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,2,12,6,20,482.26,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
0,2,31,6,20,855.03,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
0,22,56,6,20,774.44,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
2,1,5,6,20,817.22,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
8,10,75,6,20,695.57,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
8,5,23,6,20,460.74,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
8,1,5,6,20,573.55,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
8,1,4,6,20,614.19,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
8,22,56,6,20,827.21,21,4,6775,8547,579042,목포,3842.014,41.540000000000006
4,1,6,6,24,607.37,21,4,6775,8547,579042,강진군,3842.014,41.540000000000006
4,2,12,6,24,468.06,21,4,6775,8547,579042,강진군,3842.014,41.540000000000006
8,5,23,6,24,1180.13,21,4,6775,8547,579042,강진군,3842.014,41.540000000000006
8,5,79,6,24,1580.83,21,4,6775,8547,579042,강진군,3842.014,41.540000000000006
8,13,40,6,24,646.43,21,4,6775,8547,579042,강진군,3842.014,41.540000000000006
1,10,75,6,24,1996.12,21,4,6775,8547,579042,강진군,3842.014,41.540000000000006
4,10,60,6,10,886.13,21,4,6775,8547,579042,광주,3842.014,41.540000000000006
4,1,4,6,10,600.0,21,4,6775,8547,579042,광주,3842.014,41.540000000000006
4,2,12,6,10,840.2,21,4,6775,8547,579042,광주,3842.014,41.540000000000006
4,2,78,6,10,626.97,21,4,6775,8547,579042,광주,3842.014,41.540000000000006
4,2,31,6,10,1045.8,21,4,6775,8547,579042,광주,3842.014,41.540000000000006
0,5,23,6,10,638.19,21,4,6775,8547,579042,광주,3842.014,41.540000000000006
0,2,12,6,10,1075.48,21,4,6775,8547,579042,광주,3842.014,41.540000000000006
0,2,31,6,10,646.59,21,4,6775,8547,579042,광주,3842.014,41.540000000000006
7,1,6,6,10,1200.0,21,4,6775,8547,579042,광주,3842.014,41.540000000000006
2,1,5,6,10,1295.04,21,4,6775,8547,579042,광주,3842.014,41.540000000000006
8,1,4,6,10,801.79,21,4,6775,8547,579042,광주,3842.014,41.540000000000006
8,1,5,6,10,773.03,21,4,6775,8547,579042,광주,3842.014,41.540000000000006
4,10,60,6,4,801.01,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
4,10,30,6,4,761.05,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
4,5,79,6,4,660.28,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
4,5,21,6,4,666.14,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
4,3,55,6,4,716.21,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
4,11,11,6,4,919.44,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
4,1,4,6,4,770.82,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
4,1,6,6,4,631.83,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
4,21,35,6,4,682.12,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
4,8,29,6,4,670.51,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
4,6,25,6,4,687.07,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
4,6,26,6,4,812.89,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
4,7,14,6,4,741.7,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
4,7,27,6,4,813.3,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
4,20,24,6,4,547.92,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
4,2,12,6,4,714.44,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
4,2,78,6,4,712.13,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
4,2,31,6,4,436.39,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
4,17,48,6,4,1031.2,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
4,13,41,6,4,577.41,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
4,13,40,6,4,514.13,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
4,24,62,6,4,1000.0,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
0,5,23,6,4,711.6,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
0,5,21,6,4,582.42,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
0,3,13,6,4,798.3,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
0,3,7,6,4,548.73,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
0,3,55,6,4,900.54,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
0,8,29,6,4,727.85,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
0,6,25,6,4,754.8,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
0,7,27,6,4,829.32,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
0,20,28,6,4,711.83,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
0,2,31,6,4,542.41,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
0,13,41,6,4,654.4,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
0,22,56,6,4,759.02,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
0,25,32,6,4,812.25,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
0,26,19,6,4,675.0,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
2,9,77,6,4,501.75,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
2,1,5,6,4,828.2,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
8,10,75,6,4,789.58,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
8,10,10,6,4,763.01,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
8,5,23,6,4,810.61,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
8,5,79,6,4,821.51,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
8,9,34,6,4,687.67,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
8,9,16,6,4,814.26,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
8,1,4,6,4,827.04,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
8,13,40,6,4,674.77,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
8,13,41,6,4,1179.1,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
8,22,56,6,4,905.68,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
8,16,46,6,4,843.71,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
6,10,75,6,4,1199.76,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
6,10,30,6,4,777.44,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
6,10,60,6,4,962.2,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
6,5,79,6,4,902.13,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
6,5,23,6,4,1088.93,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
6,9,34,6,4,1307.8,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
6,1,5,6,4,854.55,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
6,8,29,6,4,963.39,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
6,7,14,6,4,852.79,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
6,7,27,6,4,490.41,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
6,13,40,6,4,681.63,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
6,16,46,6,4,1133.33,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
1,0,0,6,4,1700.0,21,4,6775,8547,579042,고흥,3842.014,41.540000000000006
4,10,30,6,22,393.12,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
4,5,79,6,22,502.96,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
4,5,21,6,22,884.91,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
4,1,4,6,22,749.48,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
4,1,6,6,22,746.75,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
4,21,54,6,22,498.85,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
4,6,26,6,22,846.3,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
4,7,27,6,22,713.83,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
4,20,53,6,22,599.29,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
4,2,78,6,22,872.0,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
4,2,31,6,22,814.09,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
4,13,41,6,22,634.19,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
4,13,40,6,22,705.32,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
4,19,51,6,22,714.08,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
4,25,63,6,22,416.53,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
4,24,61,6,22,654.19,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
0,5,23,6,22,836.16,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
0,8,33,6,22,787.0,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
0,7,27,6,22,712.16,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
0,2,31,6,22,966.91,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
0,13,41,6,22,651.01,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
0,19,51,6,22,819.35,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
0,22,56,6,22,971.54,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
0,25,63,6,22,698.46,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
0,24,61,6,22,1164.66,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
2,9,77,6,22,669.04,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
2,1,5,6,22,758.32,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
8,5,23,6,22,646.39,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
8,5,79,6,22,979.79,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
8,9,16,6,22,888.34,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
8,1,5,6,22,796.21,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
8,8,33,6,22,914.02,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
8,15,18,6,22,600.0,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
8,13,40,6,22,652.1,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
8,13,41,6,22,924.77,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
8,22,56,6,22,724.6,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
6,8,33,6,22,1191.85,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
6,7,27,6,22,658.49,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
6,19,51,6,22,445.56,21,4,6775,8547,579042,여수,3842.014,41.540000000000006
4,10,30,6,31,780.31,21,4,6775,8547,579042,장흥,3842.014,41.540000000000006
4,10,60,6,31,842.5,21,4,6775,8547,579042,장흥,3842.014,41.540000000000006
4,1,4,6,31,803.75,21,4,6775,8547,579042,장흥,3842.014,41.540000000000006
4,1,6,6,31,459.69,21,4,6775,8547,579042,장흥,3842.014,41.540000000000006
4,6,26,6,31,559.92,21,4,6775,8547,579042,장흥,3842.014,41.540000000000006
4,2,12,6,31,750.0,21,4,6775,8547,579042,장흥,3842.014,41.540000000000006
4,2,78,6,31,610.0,21,4,6775,8547,579042,장흥,3842.014,41.540000000000006
0,5,23,6,31,697.22,21,4,6775,8547,579042,장흥,3842.014,41.540000000000006
0,13,41,6,31,480.72,21,4,6775,8547,579042,장흥,3842.014,41.540000000000006
2,1,5,6,31,643.89,21,4,6775,8547,579042,장흥,3842.014,41.540000000000006
8,10,75,6,31,886.67,21,4,6775,8547,579042,장흥,3842.014,41.540000000000006
8,5,23,6,31,555.45,21,4,6775,8547,579042,장흥,3842.014,41.540000000000006
8,5,79,6,31,672.6,21,4,6775,8547,579042,장흥,3842.014,41.540000000000006
8,9,34,6,31,594.7,21,4,6775,8547,579042,장흥,3842.014,41.540000000000006
8,1,5,6,31,644.9,21,4,6775,8547,579042,장흥,3842.014,41.540000000000006
8,1,4,6,31,1047.34,21,4,6775,8547,579042,장흥,3842.014,41.540000000000006
4,1,4,3,5,901.73,21,4,42,7347,3120,광주,3842.014,41.540000000000006
4,2,12,3,5,847.38,21,4,42,7347,3120,광주,3842.014,41.540000000000006
4,23,58,3,5,1944.14,21,4,42,7347,3120,광주,3842.014,41.540000000000006
0,5,17,3,5,694.88,21,4,42,7347,3120,광주,3842.014,41.540000000000006
0,2,31,3,5,1100.03,21,4,42,7347,3120,광주,3842.014,41.540000000000006
0,22,56,3,5,850.0,21,4,42,7347,3120,광주,3842.014,41.540000000000006
0,23,58,3,5,557.64,21,4,42,7347,3120,광주,3842.014,41.540000000000006
2,9,77,3,5,204.02,21,4,42,7347,3120,광주,3842.014,41.540000000000006
8,1,4,3,5,467.9,21,4,42,7347,3120,광주,3842.014,41.540000000000006
1,2,12,3,5,1000.0,21,4,42,7347,3120,광주,3842.014,41.540000000000006
4,10,60,7,3,1025.71,21,4,1687,8314,140261,고창,3842.014,41.540000000000006
4,1,6,7,3,1201.82,21,4,1687,8314,140261,고창,3842.014,41.540000000000006
4,6,26,7,3,1216.61,21,4,1687,8314,140261,고창,3842.014,41.540000000000006
4,7,27,7,3,528.4,21,4,1687,8314,140261,고창,3842.014,41.540000000000006
4,2,78,7,3,787.94,21,4,1687,8314,140261,고창,3842.014,41.540000000000006
4,2,31,7,3,506.62,21,4,1687,8314,140261,고창,3842.014,41.540000000000006
0,2,31,7,3,225.0,21,4,1687,8314,140261,고창,3842.014,41.540000000000006
2,9,77,7,3,880.0,21,4,1687,8314,140261,고창,3842.014,41.540000000000006
2,1,5,7,3,884.33,21,4,1687,8314,140261,고창,3842.014,41.540000000000006
8,10,75,7,3,1234.98,21,4,1687,8314,140261,고창,3842.014,41.540000000000006
8,22,56,7,3,666.23,21,4,1687,8314,140261,고창,3842.014,41.540000000000006
4,2,31,7,27,900.0,21,4,1687,8314,140261,전주,3842.014,41.540000000000006
4,16,45,7,27,950.0,21,4,1687,8314,140261,전주,3842.014,41.540000000000006
0,12,38,7,27,602.18,21,4,1687,8314,140261,전주,3842.014,41.540000000000006
0,2,31,7,27,1000.0,21,4,1687,8314,140261,전주,3842.014,41.540000000000006
0,28,70,7,27,725.45,21,4,1687,8314,140261,전주,3842.014,41.540000000000006
0,27,65,7,27,1312.94,21,4,1687,8314,140261,전주,3842.014,41.540000000000006
0,19,51,7,27,857.06,21,4,1687,8314,140261,전주,3842.014,41.540000000000006
0,22,56,7,27,1389.54,21,4,1687,8314,140261,전주,3842.014,41.540000000000006
0,16,46,7,27,885.71,21,4,1687,8314,140261,전주,3842.014,41.540000000000006
2,1,5,7,27,1000.93,21,4,1687,8314,140261,전주,3842.014,41.540000000000006
8,28,70,7,27,1077.25,21,4,1687,8314,140261,전주,3842.014,41.540000000000006
8,22,56,7,27,570.18,21,4,1687,8314,140261,전주,3842.014,41.540000000000006
8,16,46,7,27,725.81,21,4,1687,8314,140261,전주,3842.014,41.540000000000006
6,10,75,7,27,342.22,21,4,1687,8314,140261,전주,3842.014,41.540000000000006
1,19,51,7,27,1121.27,21,4,1687,8314,140261,전주,3842.014,41.540000000000006
4,10,30,7,30,376.8,21,4,1687,8314,140261,군산,3842.014,41.540000000000006
4,11,11,7,30,533.33,21,4,1687,8314,140261,군산,3842.014,41.540000000000006
4,21,54,7,30,661.29,21,4,1687,8314,140261,군산,3842.014,41.540000000000006
4,6,26,7,30,652.61,21,4,1687,8314,140261,군산,3842.014,41.540000000000006
4,12,2,7,30,611.11,21,4,1687,8314,140261,군산,3842.014,41.540000000000006
4,28,67,7,30,592.07,21,4,1687,8314,140261,군산,3842.014,41.540000000000006
4,19,50,7,30,888.8,21,4,1687,8314,140261,군산,3842.014,41.540000000000006
4,19,51,7,30,720.75,21,4,1687,8314,140261,군산,3842.014,41.540000000000006
0,19,51,7,30,902.63,21,4,1687,8314,140261,군산,3842.014,41.540000000000006
1,19,51,7,30,875.28,21,4,1687,8314,140261,군산,3842.014,41.540000000000006
4,1,6,7,17,1283.0,21,4,1687,8314,140261,부안,3842.014,41.540000000000006
4,2,12,7,17,336.13,21,4,1687,8314,140261,부안,3842.014,41.540000000000006
4,23,59,7,17,734.43,21,4,1687,8314,140261,부안,3842.014,41.540000000000006
0,22,56,7,17,989.11,21,4,1687,8314,140261,부안,3842.014,41.540000000000006
7,10,60,7,17,1425.19,21,4,1687,8314,140261,부안,3842.014,41.540000000000006
2,1,5,7,17,938.76,21,4,1687,8314,140261,부안,3842.014,41.540000000000006
8,10,75,7,17,848.24,21,4,1687,8314,140261,부안,3842.014,41.540000000000006
8,22,56,7,17,651.25,21,4,1687,8314,140261,부안,3842.014,41.540000000000006
5,23,59,7,17,655.61,21,4,1687,8314,140261,부안,3842.014,41.540000000000006
