,kind,market,corp,wide,city,price,year,month,area,ratio,amount,weather,inn,out
11287,5,27,66,2,1,771.43,20,1,2365,8098,191509,7,2686.0110000000004,3.76
11288,4,5,79,1,37,792.89,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11289,4,5,22,1,37,821.22,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11290,4,5,23,1,37,764.05,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11291,4,9,34,1,37,848.43,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11292,4,21,54,1,37,860.28,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11293,4,8,15,1,37,850.0,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11294,4,6,25,1,37,898.53,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11295,4,6,26,1,37,875.0,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11296,4,7,14,1,37,852.25,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11297,4,20,53,1,37,848.83,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11298,4,20,24,1,37,896.6,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11299,4,16,46,1,37,904.74,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11300,4,24,62,1,37,798.57,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11301,4,0,0,1,37,914.08,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11302,4,30,72,1,37,850.0,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11303,0,10,60,1,37,870.71,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11304,0,3,13,1,37,862.02,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11305,0,11,36,1,37,903.46,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11306,0,11,11,1,37,763.15,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11307,0,6,25,1,37,896.52,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11308,0,2,12,1,37,897.53,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11309,0,2,31,1,37,877.91,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11310,0,15,18,1,37,871.37,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11311,0,28,70,1,37,875.0,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11312,0,13,41,1,37,828.76,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11313,0,19,51,1,37,800.0,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11314,0,22,57,1,37,840.68,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11315,0,25,32,1,37,825.0,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11316,0,25,63,1,37,675.0,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11317,0,26,19,1,37,833.4,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11318,0,24,61,1,37,792.55,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11319,7,10,75,1,37,921.35,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11320,7,1,6,1,37,900.81,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11321,7,8,29,1,37,800.0,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11322,2,9,77,1,37,698.62,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11323,2,8,33,1,37,803.44,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11324,6,5,79,1,37,511.72,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11325,6,16,46,1,37,429.1,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11326,5,5,23,1,37,554.0,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11327,5,27,66,1,37,883.33,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11328,1,10,60,1,37,1294.05,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11329,1,20,53,1,37,800.0,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11330,1,13,41,1,37,1100.0,20,1,2825,8783,248082,30,2686.0110000000004,3.76
11331,0,9,16,1,16,582.69,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11332,4,5,79,1,33,749.17,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11333,4,5,23,1,33,777.13,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11334,4,9,34,1,33,747.93,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11335,4,8,15,1,33,837.39,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11336,4,6,26,1,33,731.33,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11337,4,7,14,1,33,825.67,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11338,4,17,48,1,33,876.84,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11339,4,13,40,1,33,834.23,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11340,4,26,64,1,33,776.62,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11341,0,10,60,1,33,756.9,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11342,0,9,16,1,33,817.54,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11343,0,8,15,1,33,649.27,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11344,0,6,25,1,33,1059.1,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11345,0,20,28,1,33,600.0,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11346,0,13,41,1,33,732.3,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11347,0,25,32,1,33,822.62,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11348,0,25,63,1,33,729.04,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11349,0,26,19,1,33,792.83,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11350,0,26,64,1,33,560.07,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11351,0,24,61,1,33,848.88,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11352,2,3,55,1,33,787.76,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11353,2,9,77,1,33,750.73,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11354,2,8,33,1,33,793.9,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11355,6,5,79,1,33,571.35,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11356,6,9,34,1,33,606.05,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11357,6,8,33,1,33,606.67,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11358,6,13,40,1,33,482.49,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11359,1,10,60,1,33,1300.0,20,1,2825,8783,248082,10,2686.0110000000004,3.76
11360,4,5,79,1,35,775.44,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11361,4,5,23,1,35,764.91,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11362,4,5,22,1,35,755.0,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11363,4,21,54,1,35,797.69,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11364,4,21,3,1,35,829.05,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11365,4,6,25,1,35,689.66,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11366,4,6,26,1,35,663.35,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11367,4,7,14,1,35,847.02,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11368,4,20,24,1,35,841.27,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11369,4,16,45,1,35,829.74,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11370,4,24,62,1,35,710.98,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11371,0,10,60,1,35,828.46,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11372,0,5,21,1,35,848.28,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11373,0,3,13,1,35,748.57,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11374,0,9,16,1,35,861.82,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11375,0,6,25,1,35,745.45,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11376,0,13,41,1,35,823.21,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11377,0,24,61,1,35,783.56,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11378,7,10,75,1,35,878.88,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11379,7,10,30,1,35,636.1,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11380,7,1,4,1,35,816.18,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11381,7,1,6,1,35,840.49,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11382,7,8,29,1,35,864.0,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11383,7,17,47,1,35,855.0,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11384,2,3,55,1,35,598.51,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11385,2,9,77,1,35,779.08,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11386,2,1,5,1,35,903.45,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11387,2,8,33,1,35,801.29,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11388,2,12,39,1,35,782.08,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11389,2,17,47,1,35,900.0,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11390,6,10,60,1,35,557.1,20,1,2825,8783,248082,15,2686.0110000000004,3.76
11391,4,5,23,1,28,807.27,20,1,2825,8783,248082,24,2686.0110000000004,3.76
11392,4,5,79,1,28,897.44,20,1,2825,8783,248082,24,2686.0110000000004,3.76
11393,4,8,15,1,28,846.98,20,1,2825,8783,248082,24,2686.0110000000004,3.76
11394,4,6,26,1,28,900.0,20,1,2825,8783,248082,24,2686.0110000000004,3.76
11395,4,17,48,1,28,714.76,20,1,2825,8783,248082,24,2686.0110000000004,3.76
11396,0,3,13,1,28,612.12,20,1,2825,8783,248082,24,2686.0110000000004,3.76
11397,0,9,16,1,28,751.25,20,1,2825,8783,248082,24,2686.0110000000004,3.76
11398,0,25,32,1,28,726.18,20,1,2825,8783,248082,24,2686.0110000000004,3.76
11399,0,25,63,1,28,791.79,20,1,2825,8783,248082,24,2686.0110000000004,3.76
11400,2,8,33,1,28,703.27,20,1,2825,8783,248082,24,2686.0110000000004,3.76
11401,4,5,23,1,34,780.0,20,1,2825,8783,248082,14,2686.0110000000004,3.76
11402,4,21,3,1,34,796.12,20,1,2825,8783,248082,14,2686.0110000000004,3.76
11403,4,6,26,1,34,760.6,20,1,2825,8783,248082,14,2686.0110000000004,3.76
11404,0,25,63,1,34,780.44,20,1,2825,8783,248082,14,2686.0110000000004,3.76
11405,0,26,19,1,34,842.71,20,1,2825,8783,248082,14,2686.0110000000004,3.76
11406,7,8,29,1,34,787.24,20,1,2825,8783,248082,14,2686.0110000000004,3.76
11407,2,10,37,1,34,430.78,20,1,2825,8783,248082,14,2686.0110000000004,3.76
11408,1,26,19,1,34,700.0,20,1,2825,8783,248082,14,2686.0110000000004,3.76
11409,4,5,79,1,0,779.49,20,1,2825,8783,248082,1,2686.0110000000004,3.76
11410,4,5,23,1,0,855.0,20,1,2825,8783,248082,1,2686.0110000000004,3.76
11411,4,21,54,1,0,750.0,20,1,2825,8783,248082,1,2686.0110000000004,3.76
11412,4,21,3,1,0,733.33,20,1,2825,8783,248082,1,2686.0110000000004,3.76
11413,4,20,52,1,0,812.93,20,1,2825,8783,248082,1,2686.0110000000004,3.76
11414,0,3,13,1,0,643.13,20,1,2825,8783,248082,1,2686.0110000000004,3.76
11415,2,10,37,1,0,869.18,20,1,2825,8783,248082,1,2686.0110000000004,3.76
11416,4,5,23,4,13,855.0,20,1,356,8950,31861,7,2686.0110000000004,3.76
11417,4,21,3,4,13,880.0,20,1,356,8950,31861,7,2686.0110000000004,3.76
11418,0,15,18,4,13,896.97,20,1,356,8950,31861,7,2686.0110000000004,3.76
11419,0,26,19,4,13,794.88,20,1,356,8950,31861,7,2686.0110000000004,3.76
11420,5,18,76,4,13,816.67,20,1,356,8950,31861,7,2686.0110000000004,3.76
11421,4,5,79,4,12,831.02,20,1,356,8950,31861,7,2686.0110000000004,3.76
11422,4,11,1,4,12,800.0,20,1,356,8950,31861,7,2686.0110000000004,3.76
11423,4,21,35,4,12,850.0,20,1,356,8950,31861,7,2686.0110000000004,3.76
11424,4,20,53,4,12,844.12,20,1,356,8950,31861,7,2686.0110000000004,3.76
11425,0,5,17,4,12,802.11,20,1,356,8950,31861,7,2686.0110000000004,3.76
11426,0,3,13,4,12,797.62,20,1,356,8950,31861,7,2686.0110000000004,3.76
11427,0,11,11,4,12,777.92,20,1,356,8950,31861,7,2686.0110000000004,3.76
11428,0,13,41,4,12,813.91,20,1,356,8950,31861,7,2686.0110000000004,3.76
11429,2,12,39,4,12,843.75,20,1,356,8950,31861,7,2686.0110000000004,3.76
11430,4,11,1,6,14,886.48,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11431,4,21,54,6,14,855.36,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11432,4,21,3,6,14,761.31,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11433,4,21,35,6,14,646.63,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11434,4,6,26,6,14,831.51,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11435,4,7,14,6,14,847.14,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11436,4,20,53,6,14,922.78,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11437,4,20,52,6,14,800.0,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11438,4,2,78,6,14,728.73,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11439,4,15,44,6,14,859.45,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11440,4,16,46,6,14,911.41,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11441,0,10,60,6,14,837.13,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11442,0,10,10,6,14,847.25,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11443,0,10,37,6,14,530.51,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11444,0,3,13,6,14,860.26,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11445,0,3,7,6,14,882.88,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11446,0,3,55,6,14,404.15,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11447,0,11,11,6,14,847.28,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11448,0,11,36,6,14,886.09,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11449,0,1,4,6,14,900.0,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11450,0,20,28,6,14,880.0,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11451,0,12,38,6,14,816.9,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11452,0,2,12,6,14,917.46,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11453,0,2,31,6,14,354.04,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11454,0,15,18,6,14,874.48,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11455,7,10,75,6,14,840.4,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11456,7,10,30,6,14,891.74,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11457,7,1,6,6,14,623.99,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11458,7,1,4,6,14,887.17,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11459,7,8,29,6,14,898.0,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11460,2,10,37,6,14,813.42,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11461,2,3,55,6,14,903.55,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11462,2,1,5,6,14,873.9,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11463,2,12,39,6,14,809.51,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11464,6,10,75,6,14,488.69,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11465,6,10,60,6,14,503.0,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11466,6,10,30,6,14,516.51,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11467,6,21,54,6,14,412.5,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11468,6,2,78,6,14,424.05,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11469,6,16,46,6,14,516.67,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11470,1,10,75,6,14,1117.07,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11471,1,10,60,6,14,1041.47,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11472,1,10,30,6,14,1105.32,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11473,1,2,12,6,14,575.0,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11474,4,21,35,6,38,822.2,20,1,5743,7883,452737,31,2686.0110000000004,3.76
11475,4,6,25,6,38,772.07,20,1,5743,7883,452737,31,2686.0110000000004,3.76
11476,4,2,78,6,38,666.0,20,1,5743,7883,452737,31,2686.0110000000004,3.76
11477,0,10,60,6,38,771.74,20,1,5743,7883,452737,31,2686.0110000000004,3.76
11478,0,2,12,6,38,750.0,20,1,5743,7883,452737,31,2686.0110000000004,3.76
11479,0,2,31,6,38,600.0,20,1,5743,7883,452737,31,2686.0110000000004,3.76
11480,0,13,41,6,38,725.0,20,1,5743,7883,452737,31,2686.0110000000004,3.76
11481,7,1,4,6,38,650.0,20,1,5743,7883,452737,31,2686.0110000000004,3.76
11482,2,9,77,6,38,600.0,20,1,5743,7883,452737,31,2686.0110000000004,3.76
11483,6,2,78,6,38,310.0,20,1,5743,7883,452737,31,2686.0110000000004,3.76
11484,4,21,54,6,36,894.27,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11485,4,21,3,6,36,788.24,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11486,4,21,35,6,36,817.36,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11487,4,6,26,6,36,840.32,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11488,4,20,52,6,36,955.37,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11489,4,2,78,6,36,371.15,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11490,4,28,67,6,36,978.0,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11491,4,13,40,6,36,750.0,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11492,0,10,10,6,36,946.59,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11493,0,10,60,6,36,851.14,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11494,0,10,37,6,36,434.98,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11495,0,11,36,6,36,901.96,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11496,0,1,4,6,36,748.6,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11497,0,12,38,6,36,861.19,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11498,0,2,12,6,36,691.67,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11499,0,2,31,6,36,883.32,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11500,0,15,18,6,36,863.4,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11501,0,19,51,6,36,907.94,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11502,7,10,75,6,36,894.27,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11503,7,10,30,6,36,899.36,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11504,7,1,4,6,36,891.36,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11505,7,1,6,6,36,902.5,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11506,2,10,37,6,36,881.28,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11507,2,3,55,6,36,723.46,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11508,2,1,5,6,36,812.86,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11509,6,10,75,6,36,624.25,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11510,6,10,30,6,36,470.9,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11511,6,1,5,6,36,600.0,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11512,6,21,54,6,36,533.33,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11513,6,21,3,6,36,480.0,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11514,6,28,67,6,36,675.0,20,1,5743,7883,452737,21,2686.0110000000004,3.76
11515,4,21,35,6,20,901.97,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11516,0,10,60,6,20,857.06,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11517,0,3,13,6,20,874.5,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11518,0,1,4,6,20,437.89,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11519,0,2,31,6,20,827.04,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11520,0,15,18,6,20,852.98,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11521,7,10,30,6,20,843.84,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11522,7,10,75,6,20,898.14,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11523,2,1,5,6,20,830.33,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11524,6,2,78,6,20,455.0,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11525,1,10,30,6,20,1062.5,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11526,1,10,75,6,20,1100.0,20,1,5743,7883,452737,8,2686.0110000000004,3.76
11527,7,10,75,6,24,967.04,20,1,5743,7883,452737,0,2686.0110000000004,3.76
11528,1,10,75,6,24,1140.77,20,1,5743,7883,452737,0,2686.0110000000004,3.76
11529,4,2,78,6,10,801.68,20,1,5743,7883,452737,4,2686.0110000000004,3.76
11530,0,2,12,6,10,500.0,20,1,5743,7883,452737,4,2686.0110000000004,3.76
11531,0,2,31,6,10,334.21,20,1,5743,7883,452737,4,2686.0110000000004,3.76
11532,7,10,30,6,10,862.0,20,1,5743,7883,452737,4,2686.0110000000004,3.76
11533,7,1,6,6,10,509.6,20,1,5743,7883,452737,4,2686.0110000000004,3.76
11534,2,3,55,6,10,825.0,20,1,5743,7883,452737,4,2686.0110000000004,3.76
11535,2,1,5,6,10,821.56,20,1,5743,7883,452737,4,2686.0110000000004,3.76
11536,6,10,30,6,10,599.57,20,1,5743,7883,452737,4,2686.0110000000004,3.76
11537,1,10,75,6,10,643.33,20,1,5743,7883,452737,4,2686.0110000000004,3.76
11538,1,1,6,6,10,941.67,20,1,5743,7883,452737,4,2686.0110000000004,3.76
11539,1,2,12,6,10,989.39,20,1,5743,7883,452737,4,2686.0110000000004,3.76
11540,4,5,23,6,4,782.02,20,1,5743,7883,452737,3,2686.0110000000004,3.76
11541,4,21,35,6,4,775.0,20,1,5743,7883,452737,3,2686.0110000000004,3.76
11542,4,7,14,6,4,796.04,20,1,5743,7883,452737,3,2686.0110000000004,3.76
11543,4,13,40,6,4,789.82,20,1,5743,7883,452737,3,2686.0110000000004,3.76
11544,0,13,41,6,4,716.8,20,1,5743,7883,452737,3,2686.0110000000004,3.76
11545,2,9,77,6,4,856.55,20,1,5743,7883,452737,3,2686.0110000000004,3.76
11546,2,1,5,6,4,847.85,20,1,5743,7883,452737,3,2686.0110000000004,3.76
11547,6,10,75,6,4,508.81,20,1,5743,7883,452737,3,2686.0110000000004,3.76
11548,6,10,60,6,4,438.45,20,1,5743,7883,452737,3,2686.0110000000004,3.76
11549,6,10,30,6,4,694.74,20,1,5743,7883,452737,3,2686.0110000000004,3.76
11550,0,2,31,6,31,705.88,20,1,5743,7883,452737,26,2686.0110000000004,3.76
11551,7,1,6,6,31,553.46,20,1,5743,7883,452737,26,2686.0110000000004,3.76
11552,2,1,5,6,31,814.39,20,1,5743,7883,452737,26,2686.0110000000004,3.76
11553,0,1,4,3,5,722.75,20,1,34,7541,2591,4,2686.0110000000004,3.76
11554,0,2,12,3,5,832.81,20,1,34,7541,2591,4,2686.0110000000004,3.76
11555,0,2,31,3,5,650.0,20,1,34,7541,2591,4,2686.0110000000004,3.76
11556,0,23,58,3,5,638.29,20,1,34,7541,2591,4,2686.0110000000004,3.76
11557,7,10,75,3,5,869.41,20,1,34,7541,2591,4,2686.0110000000004,3.76
11558,0,3,55,7,3,400.0,20,1,1142,7896,90175,2,2686.0110000000004,3.76
11559,7,10,75,7,3,897.6,20,1,1142,7896,90175,2,2686.0110000000004,3.76
11560,7,10,30,7,3,889.06,20,1,1142,7896,90175,2,2686.0110000000004,3.76
11561,7,1,6,7,3,749.74,20,1,1142,7896,90175,2,2686.0110000000004,3.76
11562,2,10,37,7,3,862.83,20,1,1142,7896,90175,2,2686.0110000000004,3.76
11563,4,7,14,7,27,835.68,20,1,1142,7896,90175,27,2686.0110000000004,3.76
11564,4,20,24,7,27,833.33,20,1,1142,7896,90175,27,2686.0110000000004,3.76
11565,4,2,78,7,27,805.0,20,1,1142,7896,90175,27,2686.0110000000004,3.76
11566,4,22,57,7,27,796.05,20,1,1142,7896,90175,27,2686.0110000000004,3.76
11567,4,16,46,7,27,868.89,20,1,1142,7896,90175,27,2686.0110000000004,3.76
11568,0,11,11,7,27,785.0,20,1,1142,7896,90175,27,2686.0110000000004,3.76
11569,0,2,31,7,27,922.76,20,1,1142,7896,90175,27,2686.0110000000004,3.76
11570,0,28,70,7,27,888.38,20,1,1142,7896,90175,27,2686.0110000000004,3.76
11571,0,27,65,7,27,1214.43,20,1,1142,7896,90175,27,2686.0110000000004,3.76
11572,0,19,51,7,27,906.97,20,1,1142,7896,90175,27,2686.0110000000004,3.76
11573,0,22,57,7,27,1145.01,20,1,1142,7896,90175,27,2686.0110000000004,3.76
11574,0,22,56,7,27,753.5,20,1,1142,7896,90175,27,2686.0110000000004,3.76
11575,7,10,75,7,27,925.31,20,1,1142,7896,90175,27,2686.0110000000004,3.76
11576,7,10,30,7,27,763.43,20,1,1142,7896,90175,27,2686.0110000000004,3.76
11577,2,10,37,7,27,928.65,20,1,1142,7896,90175,27,2686.0110000000004,3.76
11578,1,2,31,7,27,515.79,20,1,1142,7896,90175,27,2686.0110000000004,3.76
11579,1,27,65,7,27,922.29,20,1,1142,7896,90175,27,2686.0110000000004,3.76
11580,1,19,51,7,27,853.45,20,1,1142,7896,90175,27,2686.0110000000004,3.76
11581,4,7,14,7,30,753.84,20,1,1142,7896,90175,6,2686.0110000000004,3.76
11582,4,19,50,7,30,768.51,20,1,1142,7896,90175,6,2686.0110000000004,3.76
11583,0,10,60,7,30,827.69,20,1,1142,7896,90175,6,2686.0110000000004,3.76
11584,0,3,13,7,30,862.97,20,1,1142,7896,90175,6,2686.0110000000004,3.76
11585,0,19,51,7,30,904.11,20,1,1142,7896,90175,6,2686.0110000000004,3.76
11586,0,22,56,7,30,839.57,20,1,1142,7896,90175,6,2686.0110000000004,3.76
11587,0,22,57,7,30,969.66,20,1,1142,7896,90175,6,2686.0110000000004,3.76
11588,7,10,75,7,30,564.55,20,1,1142,7896,90175,6,2686.0110000000004,3.76
11589,6,19,51,7,30,477.44,20,1,1142,7896,90175,6,2686.0110000000004,3.76
11590,1,19,51,7,30,798.66,20,1,1142,7896,90175,6,2686.0110000000004,3.76
11591,0,10,60,7,17,929.42,20,1,1142,7896,90175,12,2686.0110000000004,3.76
11592,0,10,10,7,17,910.66,20,1,1142,7896,90175,12,2686.0110000000004,3.76
11593,0,10,37,7,17,414.69,20,1,1142,7896,90175,12,2686.0110000000004,3.76
11594,0,3,13,7,17,857.14,20,1,1142,7896,90175,12,2686.0110000000004,3.76
11595,0,23,58,7,17,863.92,20,1,1142,7896,90175,12,2686.0110000000004,3.76
11596,7,10,75,7,17,886.91,20,1,1142,7896,90175,12,2686.0110000000004,3.76
